text,label
@Aldana56789 Aaah man  no sea pue asi prima ,0
'Me encanta' BUENOOOOOO,3
@CamiRa24 Por que te enojo,0
pobre y triste wn :) :) :) :),2
@DebRyanShow no sé si me debería de dar pena o alegría de que ha sido de puro #Rayito,3
@RafaelCrack0911 Lo aceptó ,6
"L, A, D y N en la presentación de los PCA's estaban nerviosas, Lauren en especial. Ella antes de salir tuvo ansiedad y quiso vomitar.",6
@Ignacho_LFC Ya está ,6
No puedo tener tanta bronca 😠😠😠,0
"#LaCelia #Risaralda, la independencia hoy nos abraza a todos los colombianos ¡Feliz #20DeJulio! #UnLíderParaTodos",3
"@uri_r46 @policia Defienden tu derecho de imitar al Rey Misterio, sigue las normas incívico! #Ironía",0
@chochos JAJAJAJAJAKA no te pases de corneta ,3
¿Después de cuantas depresiones llega la depresión que te adelgaza?,2
30 grados a las 21 de la noche. 2 de Octubre. #paraísoSevillano #ironía,6
"Entonces te das cuenta que no es quien te mueve el piso, sino quien te centra ",6
¿Y si todos nos saltásemos las leyes que no nos gustan o convienen? ¿Que no? Puro fascismo... #ironía #yosítúno #legalidad #conlaPolicía,0
Que triste que me subestimes así (que triste que no me tengas tantito miedo). #Depresión,2
#CaniggiaLibre que pelotudossss jajaj los amo ,3
"No alardees que un hombre comprometido está tras tuyo,eso le sucede a cualquiera; siéntete orgullosa cuando lo RECHACES a pesar de quererlo.",4
@mandilu9026 @cindysanr Si es Belinda no importa eh 😅,3
@jeenalonso_ Loco vi ese tweet hace como 5 horas y literal pensé lo mismo ,5
@nohemidleon JAJAJAJAJ soy la persona menos amargada del 🌎,3
no es justo desde hace mil años llorando cada vez que las veo,2
"Tal vez Abraham tiene razón y debo hacerlo, pero soy muy cobarde esa es la verdad.",1
"@NazoC2H Trabajen vagos estudien y vuelvansen unos ""prestigiosos y honorables"" magistrados de la rama judicial #sarcasmo",4
Y todo fue mentira 😥,2
Es que cada vez que me enojo con él lo borro 😹😩. Prometo neta ya no hacerlo🙄😁!,0
Fluye la desilusión  Muda desesperación  Pero todo tiene alivio  Menos el decir adiós <3,2
"Bueno uno no, par de botellas, unas cuántas, bueno sii 😆",3
@DebRyanShow #Rayito yo estoy nerviosa 😂😂 Espero ganar,6
"Tremendo día de trabajo, muy productivo 2/2 a ver si se hace una racha.",3
@TheoriesTwd Pas shiva ,6
"Anoche me enamoré de un pibe por sus ojos, pero lo vi una sola vez estoy llorando VUELVE QUE SIN TI LA VIDA SE ME VAAAAAA OOOO VUELVEEE",2
"Les juro que mi desesperación es demasiada, a cada oxxo o 7-eleven que voy las busco, cada tienda... 😫😭😭💔",2
"Se equivocan cuando dicen que llorar no sirve de nada, sirve para sacarlo todo cuando ya no se puede recuperar nada.",2
como sabrá que la amas ahre estoy viendo encantada,3
odie teen wolf tantas veces por muchas cosas que me cayeron mal... pero omg. voy a extrañar mucho este show 😭 LLORO.,2
"Tantos cambios y la vida no te pregunta si los quieres, casi siempre los impone y las dos opciones que quedan es aceptar o seguir llorando.",2
Esto me tiene muy nerviosa.,1
Pues antes de que el chaval o su madre reaccionara fui hacia estos idiotas MUY ENFADADO y me encaré con ellos diciéndole lo siguiente,0
"Me kga la verga que no cuelguen la llamada en cuanto digo adiós, súper incómodo tener que esperar a que cuelguen, gastan pila.",0
Si no tienes miedo es que eres un cobarde. ,1
Me duele el cuello!!!! ,0
@pagina12 Entiendo la preocupación familiar pero deberían ser más cuidadosos porque mucha gente se moviliza tras estos pedidos,1
Lo más incómodo andar resfriado y con los labios hechos perrrcha,0
Creo que me quede libre hace un montón y todavía me queda un trimestre ,3
Maldita sea la desconfianza que tengo de todos los míos jaja,4
Unas cervezas bien frescas y música en casa ,3
Quiero regresar al #iOS10 ,2
He descubierto que soy el pasaje a la felicidad .. Mis ex's están triunfando ahorita jajaja uno hasta en Dubai anda .,3
"ESTAS""FANS""NUEVAS QUE HAN SALIDO DE LOS CHICOS SON FALSAS Y VIENEN A INSULTAR AL FANDOM DE 1D PENDEJA NI SIQUIERA HAZ VIVIDO LO QUE FUE ESO",0
No superó más la cara de la enana cuando perdió el celular y después fue a buscarlo y lo encontró,4
really paula chaves es una de las mejores modelos de arg con esa walk? lamentable,4
#todasqueremosajohn por favor salvamos! #Annabelle #terror #monafea #miedito @ktta_f9,1
No digas que te vas Busquemos un lugar Que no haya nadie Solo haya oscuridad Y besame lento Paremos el tiempo #LocoEnamoradoVideo,6
@R8nita Optimista - @elcaloncho,6
"#pokemonsinlimite mika, enciende todas las luces de tu casa para provocar que salte el contador, sera mejor",6
@FuriaRojaNet @luismaoriginal bienvenido a furia vene ;) 📛,3
"Indignada con @orange_es me podéis pasar una dirección para reclamar, llevo solo 2 meses con vosotros y ya me quiero IR!!!! 😡",0
Los que habláis y no hacéis nada al respeto. Seguid así que vamos muy bien. #Ironia #ModoON,0
"Sentir como un terrible vacío en el pecho, lo peor💔",2
@CalorinaPaz @cathy Ajajajaj esa fue la última antes de Cathy ,3
"Porque no es fácil encontrar a una persona que te banque en todo, te segundee y te ame a pesar de todo",6
@Cervantesclau Satisfecha ? Mmmm me haces pensar que andas fuera de México 🇲🇽 🤔🤔🤔🤔,6
"ESTÁN LLOVIEEEENDO ESTRELLAS EN NUESTRA HABITACIÓNNN MOJAN DE LLANTO, MI CORAZÓNNN",2
¿Tembló o es mi puta imaginación? No puedo con esto. ,1
"@camimanques20 Shadowhunters, es tremenda cagada pero la amo ahre",6
"@Vale_oliv Si, la depresión es terrible y cuando la padeces cualquier cosa por insignificante que sea va afectando a tu mundo 😔",2
Era para ahorrar tiempo uacho ,6
"HOLAA, TE VI CAMINANDO EN LO OSCURO SOLA, EN ESTE JUEGO TU TIENES LA BOLA, QUIERO COMERTE COMPLETITA TODAA, QUIERO COMERTE COMPLETITA SOLAAA",6
Pocos pero los mejores. ¡Feliz día!,3
@yosoylopeor Pusiste azucar amargo?,5
"Iker tiene dormido todo el dia, nomas despierta a comer y con los ojos cerrados ",2
"Ojalá hubiese sido algo mas grave, así tal vez se haya preocupado por mi.",2
"@melu13ana Fo que India, justo que pase una foto graciosa ah",3
@Alealex78 @MVivasf @moniquelatil @Elenitavip JAJAJAJAJAJAJA TIENE OJOS DE BORRACHA LLORONA.!!!,3
"Tengo tres dias sin fumar mota, me siento orgullosa jaja.",3
Ahora por fin voy a poder twittear la lista de la compra. ¡Ya era hora!   #280caracteres #ironia,4
"Mi amiga habla sola dormida, es más estamos teniendo una conversación...... ",5
amo porque yo soy re tímida pero en el boliche me pones música y bailo con quien sea,3
Tengo un mal humor encima y no se por qué,0
"Llega a tener algo grave, la batata esa se la rompo toda.",0
Si empieza a llover no me enojo,6
@JonaaJuarez Ya veo que estás re cagado de hambre porque te comiste la h jajajajajaja  ,3
ay nooo que horrible... me acordé cuando me pasó lo mismo hace como dos años ajjajajajaja,3
Que desasosiego es enfrentarse a cosas tan difíciles.,2
Luego dicen que si me enfado... Pero con razón!,0
"@floxwerchild enojado no, emputado sí",0
De nuevo Lunes  12:00 am 😥,2
El chamaco es risueño y tú haciéndole cosquillas #posoye,3
"@izzaleksandrova Hay muchas manera de morirse... Atropello, electrocucion, ahogado...",6
"@infobae Apuesto que no sale!!alguien se va a ofender, a alguien no le va a cerrar el proyecto xq ñañaña",6
"@waldorftty < cabeza y reprimió una mueca de disgusto mientras hacía a Astarthea alzar la cabeza. ""Búscala"", fue todo lo que dijo. La >",0
@SherKitt No hay pena de carcel? ,0
Sigo indignada con esa nota de mierda y se pueden ir todos a la re puta que los pario forros,0
Ni dormir puedo ,2
"Se enojo ,me dejo mandándolo a la mierda sola y se durmió.",0
este programa es un insulto a la psiquiatría por qué lo sigo viendo?,0
"Niñas, quédense con quién les de perico,bareta y las trate mal.porque tranquilidad, respeto, comprensión, y compromiso no cualquiera. 😅",3
A mi se me va a desaparecer el resentimiento por alguien o por algunas cosas cuando me vaya a vivir a otro país y nose si más lejos tdvia,0
"Las mujeres pasan, el grupo envejece, los años corren y al parecer raquel no se ira de este grupo, enhorabuena por los mios.",3
@AyluuVera Yo a vos💟💟💟💟 ((((Ponete la alarma perra)))),0
"It: Me gustó, pero en mi opinión le faltó algo, nose. Ojalá la hubieran pasado en 3D. En la espera del capítulo dos ",3
"#MeEmocionaQue Publiquen fotos antes, durante y después del ejercicio, y si hay video, mejor. #Sarcasmo",3
@fanetin habrá respondido la pepa con indignación o no,6
Y cuando todo esté oscuro yo te aseguro que no serás tímida en la intimidadddd,6
"soy capaz de cualquier cosa, lo que sea con tal de provocar esa sonrisa en tu rostro mi amor.",3
¿Qué perro se perdió hoy?,6
Me acabo de comer mi último pedazo de pastel Red Velvet con una copa de vino #AdiosSemanaCumpleañera #HolaDetox ,2
@SoyFan10 #HailCantera Estoy orgulloso del pescado,3
Un mes y ya estoy pensando en LA Nostalgia que se viene 💃🏽,2
Qué locura! Un jugador defendiendo el derecho a decidir! Pero qué se ha creído que es esto? Una democracia? #PiqueFueradelaSeleccion #Ironia,0
@Azulinca Recordarle que solo es una película así me calmaron a mi jaja :( 😅,3
Ya ni se por donde empezar. 😥,2
"Aún sigo sin creerlo, que lamentable noticia😞 #LinkinPark #RIPChesterBennington",2
Temiendo ser peor temiendo ser mejor temiendo al fin siempre temiendo.,1
Qué triste que todo termino de esa manera. Soy muy chistosa para que me tengan mala.,2
"JAJAJAJAJAJAJJAJA la Andrea está viendo ""Laura"" que tanto está aburrida",3
"@germxnthief < espalda del rubio, la cuál probablemente estaría marcada, pero ni con eso logró sofocarlo pues un gruñido salió de sus >",6
"Lamentablemente ""por uno pagan todos"".",2
Una feminista quemó una revista Playboy. Hugh Hefner debe estar super preocupado en su mansión.,6
@passagesoflife Así estaba viendo ,6
"Lo que más me da tristeza es que es ""aparente suicidio"". Nunca sabes lo que otra persona sufre, nunca te lo imaginas.  #RIPChesterBennigton",2
Jajajajaajajaj pueden pasar 2929 años pero yo puedo seguir resentida por algo,3
@AnalimiaSuicide @gorda_facil Y enojo,0
"@hills_fuck Tu argumento es invalido, ya vete a estudiar ",0
"Por lo general no critico ese tipo de cosas, pero... Wtf la gente rumbeando hoy? Como si mañana fuese un día festivo",0
@eliasintwiter Suerte y disfruta!!! ,3
@CONCHETUNlALL En serio? Ooooh wn que bacán 😘😘 deberías ser mi ibf ya que la dafne es más lenta pa responder que la chucha,3
"Que triste admitirlo pero  ""TE AMO INTERNET",3
Igual vieron que HORRIBLE ESCRIBIR CON ESE LÁPIZ DE MENTIRA EN ESE COSO AZUL ALTA LETRA DE MIERDA TE SALE,0
Te extraño tanto que voy a enloquecer...,2
@ScarletLagunes Autocorrector 🙁 pono pono pono pono💙🙊,6
Orgullosa de ser aquella que tiene problemas y sonrie.,3
"Este mes,  lo dedicaremos  hablar sobre  la #VIH #Vacunas #UsoRacionalDeAntibioticos #LavadoDeManos #Depresion",2
Nada más triste que no tener a quien dedicarle tus goles.,2
"@BlueValerie_ lamentablemente son cabezas de termos,no entienden",0
A estas horas me dan ganas de insultar gente,0
"@alvarodriguezg Es que hay algunos que se toman en serio a @13tv_es, y con ver Martín villa se han venido arriba. 😂😂😂😂",6
A solo 5 dias de la segunda decisión mas importante de mi vida.💕💕💕👰👰💍💍 #ansiosa #Feliz #Enamorada.,6
"Quiero llamar a mi tío que siempre juega a la quiniela y acierta, para pedirle un nro para el sorteo de Zuluma. Postre o plomo",6
"@lizardo_jesus Ya estoy cansada de llorar ,ya quiero q se acabe está pesadilla ,que desgracia el día q Chávez dijo ""por ahora "".",2
@lfaci Ahora van a fumar porros todos los días...Coalición Jamaica 🇯🇲 ja ja 😆,3
Estás bieeen puñetas mija jajaja. ,3
"“Todos conocemos el final Y el final no es #feliz Porque sabemos el desenlace, pero ignoramos el argumento” #DavidTrueba #TierraDeCampos",2
Cada cosa que le digo se me caga de risa 😑,3
"No se que es más triste, que me aparezcan los recuerdos cuando me saludaban por el día de amigo o la muerte de chester",2
Estoy tan ansiosa por la 7ma temporada de Game of Throne que ya me siento una Targaryen.,6
"@Daylo_go Lo que tengo claro es que si Sonic Mania triunfa y Forces falla, ya sabremos todos a donde ira a parar el futuro de Sonic",6
@LauraSalgado75 Yo si decia porque se habian perdido los days ,6
"Cuando estes cansada de su inmadurez, aquí te esperaré...",6
@Perudefensavida @Mimp_Peru lamentable xd,2
"La noche está bien, ahora, elevate hasta el cielo, hazme sonreír así para siempre.",3
@mariobautista_ Quiero darte felicidad porque vos sos mi mundo ❤️🌎,3
@poeticjoels EN OTRAS PALABRAS CREO YO Q QUISO DECIR ES Q SI TIENEN PREFERENCIA EN UN PAIS DE ELLOS JAJA NO SE ,3
3 cosas que no puedo ocultar:  •Mis hijueputas celos. •Mi hijueputa enojo. •Mi hijueputa gusto por usted.,0
"@LuliZarate6 JAJAJA 😎😎😎 por eso somos amigas, somos especiales. 😊",3
"no les pasa que no les hablan a alguien pq piensan que está enojado, pero resulta que él igual pensaba que tu estabas enojada jaja re lokiz",3
es algo q te hace infeliz naa posta comparto mg like rebloggear,2
Ojalá no tenga un Lenin Moreno entre mis amigos. De terror!,1
Como nos jodio la de biología con la actividad que mando ,0
"#ANCentral la medida de coerción procesal penal de prisión preventiva sera infundado, pues ni existe peligro procesal",6
"Me acaba de decir mi hermana que si me ve llorando una vez más, va a romper mi disco favorito para que llore con razón ",2
"Mañana empiezo la dieta porque quiero bajar un kilo, no menos, unos 5 ",6
@Ivan_Ezequiiel Ahora tengo cara de perro tambien? Ah no entendia nada ,0
Que rabia cuando se me quita el sueño,0
@Camila_Cabello @BrunoMars ESTOY TAAAAN EMOCIONADA,3
@Kissilaa_ @whereistam AAAAAAAAAAAAAAAAAAA TO ANSIOSA,1
@Factanonverbaa_ Quién cojones eres y por qué me estás stalkeando si no me he dirigido a ti en la vida. Serás otro ofendido en fin. Block.,0
La estrella más grande y brillante eres tú 👼,3
"@Hil_dodoo mañana te dibujo sin falta, perdón por el atraso 😥",2
"Los memes de ""1min, no menos, como a 5"" mejoraron mi fin de semana ",3
@LaBarraDePacho @Joha_Jimenez @pablosabbag11 1. Entiendan Sabbag esta HOY en la Sub 20. 2. El @AsoDeporCali no juega para sus delanteros.,6
Se viene el MEJOR cumpleaños del mundo ! Noviembre llega rápido !  #feliz ❤,3
@Makpo1015 bli muy 😆,3
@Loladiani Jajaja seguro era por eso! ,3
Que horrible no sentirle él gusto a la comida la puta madre😠,0
@mccarlanga siiiii justamente estaba escribiendo al respecto!!!! Se sintió en El Marquéz ,3
@SebastianCDice @iocph Aquí estoy cobarde. Dale,0
@YamelPO97 A mi me estresan pdl pero no puedo dejar de verlos ,6
Como me purga que le hable al viento ........ #enojada,0
"Cuando se mato #ChrisCornell con tristeza total, lo único que pensaba era que me quedaba la voz de #Chester de #LinkinPark y ahora? 😭",2
los amo mucho son muy talentosos bailan super bien (su sincronización is no joke) cantan como los dioses son hermosos rapean genial,3
El que está asustado que chotee,1
"Estás en el colectivo, solamente hay cinco tipos y todos te miran ",1
Mis papás se tomaron tan normal que yo fuera gay 😯se lo tomaron mejor que yo ,5
Baby a veces me hago la enojada solo porque quiero el sexo de reconciliación.,0
"No tengo tanta información para hablar sobre el suicidio, pero no deja de parecerme triste que se recurra a él #RIPChesterBennington",2
dibujo hojitas le doy color a los pezones para que resalten de furia en fin es un trabajo duro pero alguien debe hacerlo,0
No podemos estar bien que ya me enojo por algo que pienso o me invento ajajajaj,0
Gracias buses x ser tan puntuales #ironia #mecagoento #siempretarde  🙃🙃🙃,0
No pensé que correguir exámenes fuera tan pinche cansado ,2
@DebRyanShow #Rayito  cayendo en desesperación,2
@niniclaros @NekoJitaBlog Así es nini y hoy se siente muy fresco... El calor de días anteriores me tenia loca ,3
Me rechoca este wey 😠,0
por suerte nunca me paso 😏,3
@rcalafell @UnCosa el vende ,6
@mariobautista_ Y sho que :v ntc te amo mi amor 11:14 orgullosa de decir q soy bautister,3
"Olvidé de del tal cabeza e mango, otro peine del gobierno...nuestra preocupación y objetivo es el gran evento nacional del #16deJulio",6
@Martiin_29azul Jajajajaja Admite que estuvo para morirse ,3
Por favor déjame terminar con esta pesadilla que llamas vida,2
Que lindo es que re rasquen la espalda 😉 pero soy tan cosquilluda ,3
Cuanto resentido suelto 😂,3
@mcaute7 Eres una increíble persona ,3
"Hoy te das cuenta quien si se acuerda de vos y quien no, que agradable de día",3
"🐎 Eres una gran sorpresa en Twitter para mí, me gusta lo que twitteas y eres esa dualidad de irreverente con ternura :3",3
Locooo estoy re preocupada ,1
"@tom_feliu12 Una fan del DT, que a pesar de los resultados del equipo expresa su amor a usted",3
"@Patriciomonero Jajajaja, te faltó poner o todos son iguales... porque es difícil decidir, yo digo q está entre #peña y #Fox",3
@dani_moram Legalmente tenia ganas de quedarme ahí tirado ,2
"No mamen, que pinche tormenta ",0
@DebRyanShow #Rayito un hombre jamás debe hacer llorar a una mujer,4
"No hay cristiano maduro, plantado en la Palabra, que tenga una excusa razonable para vivir su vida ofendido. - Pastor Brian Huston",6
@GusMenFox @clubleonfc Muy feo!! Horrible se ve la publicidad !!,4
"El camino de ma felicidad, es ta verdad.",3
Que #ElDeforma haya sido adquirida por #SDPnoticias es una noticia digna para aparecer en El Deforma. #elMundoAlReves #ironia,4
Y con este tuit intento ofender a varios grupúsculos at the very same time.,0
No sé cómo mi hermana se dejó que le decolorara el cabello sin saber nada ,5
Lpm q es este enojo?,0
Tiziana preguntándome si tengo novio y no me creía encima 😆,3
Me dio gusto saber que no le importo👋,3
@LaPanteraAugust sos una persona muy agradable y muy graciosa!!! Amo juntarme con vos y tus amigos. Te quiero panterita 💖,3
"Hoy me siento mucho más monárquica que ayer. De hecho, algún sociólogo diría que más que monárquica soy Felipista... #referendumCat #Ironía",4
"J. Pelea cada mañana con tus miedos y fantasmas. Tus armas: la sonrisa, el silencio, la determinación, la palabra de Jesús, el diálogo...",6
@Marian88963751 A mí también se antojó. Traigo un buen de hambre 😂 u.u Enloqueceré.,3
Mi entretenimiento a esta hora es ver maria de todos los angeles je,3
"Me gustó el anuncio de #TAKIS, el del ""ex"" jajajajaa ",3
@LucasCordero23 Si loco estoy re enojada,0
@Susysaurus @Angela_ChefMX Cierto 😃,3
@El_Intermedio Estoy alucinando con las razones expuestas por los universitarios catalanes: mucho eslogan y nada de contenido #triste,2
Quiero hacer mis propias viñetas y una ilustradora random...soñare en un personaje(:  deseadme suerte,3
Cuando me enfado y tiro cosas,0
Estos pulmones asmáticos no me sirven para nada,0
@Missing_Marijo Se parece mucho...... que lamentable!! 😌,2
Historias de un toledano enfurecido,0
Dormí toda la tarde y ya no tengo sueño. Lo peor de todo es que mañana tengo clase de 8 ,2
@Kosmosvfx21 Jajajaja 🤷x500 ,3
"Mañana es festivo de dormir todo el día, como persona de bien que soy.",3
tremenda rara esta mira las cosas que twittea,6
SI TE ELEGÍ COMO AMIGA ES PORQUE ESTAS IGUAL DE PINCHE LOCA Y DESQUICIADA IGUAL QUE YO,3
"Tan rico un mensaje que me animé, me alegre la noche, que me sienta querida!",3
@IfranMarcos Es el CuriousCat en versión moderna ,6
Qué pasa que si no eres alguien conocido no te toman en serio o qué,0
"Me acaban de ""insultar"" diciéndome Maluma y pos na'a que ver",0
Un espejo para @marialauratv ASAP: tilda de violento a @jlespert y tu discurso? ,0
@MexicanCodersMX Ya me había emocionado  #CD9 #Coders #AlonsoVillalpandoTrendy #HarryStyles #KCAMexico,3
@fadehumans vos estas drogado y no es pregunta CASI ME MUERO OK no es gracioso,0
@izquierdotudela @agarzon Os duele la verdad y recurrís a la descalificación y al insulto. Nada nuevo.,0
"—Feliz día de la amistad, mí estúpida. @H0LYEMMS",3
"Que bendición es la gente que me rodea, que bueno es sentir el amor, que lindo es saber que nunca estoy sola ",3
@judithrosasg Es lo mas triste que eh visto 😱😞,2
"Ayer me fui a dormir peleada con sofia,hoy me levante y tenia un audio de ella como si nads hubiese pasado,les juro q la amo💜",6
q bien va sanidad en Andalucía ❤❤❤❤❤ #ironico,4
Estaba granizando me voy a morir,2
El corazón amargo come a su dueño.,2
@mac1eod te acompaño 😊,3
@AngeldebritoOk Por favor que cosa horrible,4
@martamendoza5 Has el baloto porque estas de una suerte bravaaaaa,3
Acá bien alegre con mi laboratorio de mate pa' mañana,3
"Hola Como amaneciste?  Akostado  Jajaja .ue gracioso! Como estas?  Sentado  Jaja En serio!  Que mas?  No, no quemo.",3
@CafeconGoles dice la web del marca que alberto ira cedido al rayo que hay de cierto en eso y si es asi entonces irian a por caro?,6
Que finde tan largo y tan lindo 😊,3
"La dicha esta donde la eneuentras, muy rara vez donde la buscan. - J. Petit",3
Tembló y duro! #caracas #temblor ,1
"@thelittlemell tengo uno en él cachete y hoy me salieron mil en toda la cara @$(#""(###+!!! ",0
Tú qué sabes de dolor y de tristeza sí no te la pasaste llorando todo un capítulo de Glee. ,2
"Todos los amigos le van a mandar mensajes porque todos lo amamos, me pone contenta, pero me va a responder tipo 10 de la noche a mi...",3
José me comprometió y no tuve a mi abuela para llamarla y contarle ni a mis dos mejores amigas para escribirle ,2
@vdevaldivia #ironía. Que hay gente que no entiende las cosas.,0
Se me cayó el celular abajo de la cama y empecé a putear: la re calcada concha puta verga. Por suerte muy normal mis puteadas. 😂,0
"Alguna buena pelicula en netflix (?) Terror , suspenso ....",1
Tengo mucho miedo.,1
@__isakyaki__ —Acarició sus cabellos cuidadosamente.— ¿Feliz? ¿Por qué? Todo bien conmigo mi vida.,3
@_Robrtoo JAJAJAJAJAJAJA Estas bien pendejo. 😂,3
Estoy más ofendido que alzate cantando.,0
De verdad que dicha que me di cuenta la clase de personas que están a mi alrededor 👌🏽 justo en mi cara las verdades 👌🏽,3
Activos de nuevo ,3
"@ideasgraficasrs De aplaudirlos, con dos ladrillos, en la cara ",0
@VichoDiazArt Wajajajajajaja ohhh está para meme esta imagen xd! La leo y muero ,3
Siento que pasaron mi snap a algun grupo o algo pq me añadieron como 9 personas ,5
@LauriDelfi Sos graciosa no?,3
Me acabo de dar cuenta que soy la persona más cizañosa del mundo 😂 pero es divertido 😈🙊😂,3
@trafficVALENCIA @8f57904e8918478 De noche y oscuro alguna otra pregunta ?,6
"entro en pánico en situaciones en las que no se que decir, real. y muchas veces si me quedo callada es peor pero es que uugh no se hablar",1
"Me hubiera encantado conocerte de otra forma, pero me estoy enamorando de tu interior, que eso es lo que realmente me importa",6
Adivinen quien tiene médico el lunes que viene y tiene miedo porque la van a pesar 😣,1
"Yo solo parlo cuando voy buscando algo serio al final, por eso solo he parlado al que fue mi primer amor, aún lo es ): me les deprimo mk",2
¿Cuáles twitts de enamorada? ,5
"@BralyMorales Me súper saque de onda porque es cierto, te deja conciencia sobre lo que hace el hombre en general, el ser humano. ",0
@sigfrid Sería mucho más genial si Telltale dejará de hacer novelas y empezara hacer videojuegos!,3
Jajajaja de lejos veía a Fran re desesperado por ver a los chicos 😝,3
"@nunurob Tía, he apuntado el número HOY para asistir de público. ",6
¿Les ha pasado que alguna vez estas buscando tu lápiz y al final lo tienes en tu mano? Algo así pasa con la felicidad.,3
"Ando resentida, mejor me voy",0
Normalmente me chupa todo un huevo pero hoy estoy preocupado.,1
@DavidManrique20 @mauropalacio10 @mauricio1143824 @stevenarce Sospechoso el penal que no quisieron pitar en el partido contra millonarios,5
"@Agus_Martinez58 Es lo que más me preocupa!! Y ahora, qué? 😦😦 (#ironia)",1
@__sugu Si esos temblores andan con todo ,5
@lvm__20 @rolandoB13 te hablan x2 ,6
@ruggelariamor_ Ay que bien 😃,3
"@nxtciphermr_ [ + ] niño de 13 años amargado y cruel, pero eso no impidió que su curiosidad hacía aquel evento se [ + ]",2
¿Por que tanta curiosidad a la hora de saber quién es el afortunado?  Si en realidad eres Tú...,6
todo aclarado ya por suerte ,6
no me molesta que use el edit me jode que no me likeo la selfy pero tuvo el DESCARO de sacarme el edit ,0
"Solo emana desde dentro, como la furia roja del vagabundo de las estrellas.",0
"@karma_guizmo En lugar de un novio, te brindo un amigo sincero que disfrute la peli que elijas ",3
@exopcyrg anjir horror😟😟,1
No hay apuros para el Emperador! ,6
@DebRyanShow #Rayito estoy tan nerviosa,1
Que lindo desactivar la alarma por 2 semanas😍😍😍😍,3
Te necesito en mi vida ,2
@Pausgarciaa @SofiaHdz1724 Pensé que estabas enojada wowow,0
Pedro tenía temor de ofender a sus compatriotas que volvió a sus antiguas costumbres y ya no comía ni se juntaba con los gentiles. #LESAdv,1
T paso alguna vez?Vi x la puerta d la pieza pasar a alguien x el pasillo. Miro y no hay nadie.  #raro #tepaso   #espanto ,1
"@SkyAlertMx #ironía El ciudadano tuvo 32 años para prepararse ante los sismos y aprender sobre ellos y hoy todo es como ""arte de magia"".",5
Me gusta porque son mi segunda opción en todo momento que yo me enojo jajajaja,3
@juanrallo Es abominable que mantenga sus principios en vez de unirse a la masa para mantener la popularidad #ironía,0
@Gerablu sentí nostalgia volver y encontrar nuestra conversaciones 😂,2
@Camila_Cabello @BrunoMars ME TIENES ALTERADA EMOCIONADA GRITANDO Y SIN PODER DORMIR 😅,3
@GASPARlNA Por interno.  Broma ,6
"@rocKo_roll Verga, bueno el martes ",6
No sé si me gustó #LaTorreOscura tengo sentimientos encontrados.  Por lo pronto ya tengo mi boleto de #It función media noche.  ,6
Que rabia la gente que está con vos y se pasa todo el tiempo con el celular deja quieto,0
@deboluri Yo toy aburrido hoy no el finde,2
@hugoemilio7 Si yo creo tb. Q estaba emocionada . Saludos,3
Me imagino a los narcos yendo a la pape por sus cartulinas de colores 😂,3
@cokep Que eres terrible fome! 🙄 Y añejo poh!,4
"No hay ser humano, por cobarde que sea, que no pueda convertirse en héroe por amor #Bot",1
Que busssshona me saliste que hasta esa te sabes ,5
Dios me bendice todos los días si no aquien le debo mi gloria y fortuna 😇😇😇,3
"Si conduces, no uses el celular… evita ser presa fácil de un delincuente o provocar un accidente vehicular. #TipsDeSeguridad",6
@Valyfreesh Casi te digo algo ordinario ,6
"Si estás ahí arriba Superman, ayúdame ",6
"@VermynCL el mejor smeralda en scoria , el mas wn pero se te aprecia bro  no tengo el agrado de conocerte mucho pero por lo poco me caes bn",3
"No soy tonta, no soy mala y no soy cobarde.",0
"Mucho gusto, el placer viene después 😋",3
"@lucasotor 'ira tu... no miacordaba, cómo hasta sin querer le da uno al clavo 😎",0
Que rabia con este guri,0
@Conigagliardi8 Soy tu pesadilla perdón ajjajaajja,3
"@SergitoSenpai @LVPibai @sicilia_sergio @SansF4 Esa es la idea ""Claro."" #ironía",6
@LaurenJauregui No tienes idea lo emocionada que estoy por lo que tú y las chicas están preparando. Buenas Noches. Te quiero Lauren.❤🌹,3
Solo por esta noche te espero así  😢,2
CTM estoy contenta y no se porque,3
"@MiguelStraube que oso mi yo del 2012 jajaja , te refieras de pela yolo tuitazo? , con el diego ",3
Me quede dormida estudiando y me desperté a las 3:20 AM.  Adivinen quien tiene la perra al lado? Un miedo ,1
"Esto de estar muda por mucho tiempo ,no va conmigo #FelizLunes #Bueniniciodesemana  #Alegria",3
@_blxrryface Tengo que mirar bien la foto pero el 1mer collar si parece la virgen de Guadalupe ,5
"Esta alarma está establecida para dentro de 4 hs y 12 min, estoy llorando",2
@asioelato Pare usted el carro de la indignación que se pasa de parada ♥♥♥,4
@kenjigi Jajaja ay soy iop vv :3 ,3
Planear tu venganza cuando estás enojado/a y que a los 5 minutos andes como si nada.,0
Policia abajo de mi casa con un tío #miedo,1
"@revistababar @Lecturalia @magelsa2 ¡Madre mía, ruido y la furia con 5 años! Con lo que me costó leerlo a mi con 40.",5
me siento mal x haberme peleado con mi prima ahre @astrobabygirl te amo pedazo de down enorme,2
@GalaxyyGod AYYYYY ME VAIS A HACER LLORAR,2
Soñe que estaba saliendo con un pibe que jamás vi en mi vida :| ,2
"Me levanté c la idea de que habían quedado milanesas hechas y SE LAS COMIERON, indignada",0
