updated_at	annotator	relevancia	ironia	id	text	annotation_id	lead_time	emocion	answer	sentimento	created_at	tweet_id
2023-04-13T22:28:17.217283Z	1	Si	Si	2533	Mi nombre es Óscar Espejo y quiero que Gustavo Petro sea mi presidente pero también quiero que Rodolfo sea mi amigo para que me invite a esas fiestas tan descontroladas. 😎 #ExguerrilleroOIngeniero	1063	26.272	Si	No me queda claro si la atención está dividida	{"choices": ["Admiración", "Confianza", "Otra"]}	2023-04-13T22:28:17.217242Z	1538243770042486784
2023-04-13T22:28:29.294296Z	1	Si	No	2534	¿Será que todos los "ingenieros"en Colombia como el tal Rodolfo Hernández: brutos, machistas y periqueros? ¿Qué pensaran de que un ingeniero sea quien se termine de tirar el país? ¿ #exguerrillerooingeniero?Guerrillero	1064	11.679	Si		{"choices": ["Asco", "Odio"]}	2023-04-13T22:28:29.294223Z	1538252302519349250
2023-04-13T22:28:58.313301Z	1	Si	No	2535	Entre el #ExGuerrilleroOIngeniero yo, Ali, me quedo con el ingeniero ¿y usted?   (Copia y pega con tu nombre)	1065	28.559	Si		Admiración	2023-04-13T22:28:58.313230Z	1538257342411821057
2023-04-13T22:29:19.534842Z	1	Si	No	2536	Siento q quieren generar una desmotivación al voto. Por favor salgamos masivamente a votar Q así quieran hacer fraude les quede imposible sobre la inminencia del voto mayoritario. No nos dejemos robar los sueños y la esperanza #RegistraduriaResponda @petrogustavo #PetroPresidente	1066	20.852	Si		{"choices": ["Miedo", "Incertidumbre"]}	2023-04-13T22:29:19.534811Z	1538031443754074112
2023-04-13T22:29:31.109127Z	1	Si	No	2537	Porque no aceptaron el software + era para poder hacer esto? #RegistraduriaResponda	1067	11.265	Si		Desagrado	2023-04-13T22:29:31.109082Z	1538074833426255872
2023-04-13T22:29:41.903063Z	1	Si	No	2538	El autor de todo esto esto es el señor Albaro Uribe velez, con razón tan escondido en estos últimos días #RegistraduriaResponda	1068	10.365	Si		Desagrado	2023-04-13T22:29:41.903019Z	1538083019885510657
2023-04-13T22:29:58.521846Z	1	Si	No	2539	#RegistraduriaResponda  ¿Aceptar la corrupción? Y no decir nada, simplemente callar y decir todo bien, registraduría corrupta.	1069	16.213	Si		{"choices": ["Ira", "Desagrado"]}	2023-04-13T22:29:58.521806Z	1538136181581520897
2023-04-13T22:30:17.721809Z	1	Si	No	2540	No se han realizado las elecciones y la @Registraduria ya tiene los resultados ¿Así han sido las elecciones siempre en Colombia?  #RegistraduriaResponda	1070	18.791	Si	Hay algo de ironía en la pregunt	{"choices": ["Asco", "Desagrado"]}	2023-04-13T22:30:17.721737Z	1538137240790093826
2023-04-13T22:30:38.091961Z	1	Si	No	2541	Pensábamos que la registraduría votaba después de las 4:00 pm del domingo, ahora sin sonrojarse, lo hacen dos días antes de las votaciones, aquí no hay garantías para quien piense distinto al establecimiento. #RegistraduriaResponda	1071	19.92	Si		{"choices": ["Ira", "Desagrado"]}	2023-04-13T22:30:38.091911Z	1538151872216940552
2023-04-13T22:30:53.359503Z	1	Si	No	2542	@Pelicolombianas Estás fueron el tester del software adulterado. Tenían que hacer pruebas antes de su lanzamiento el 19J. Eso no es al azar. #RegistraduriaResponda	1072	14.858	Si		{"choices": ["Ira", "Desagrado"]}	2023-04-13T22:30:53.359453Z	1538157063217496064
2023-04-13T22:31:06.753002Z	1	Si	No	2543	#RegistraduriaResponda entonces madrugo para servir de jurado o ya tienen mi firma los E14 y demás formularios? Ah y por quién voté(?) Me pueden dar el certificado (?) #fraudeelectoral	1073	12.992	Si		{"choices": ["Ira", "Asco", "Desagrado"]}	2023-04-13T22:31:06.752957Z	1538166609067614209
2023-04-13T22:31:24.921259Z	1	Si	Si	2544	#RegistraduriaResponda #QuepasoconelDomingo los ciudadanos colombianos se despiertan el sábado con los resultados del domingo la registraduría en una asaña mundial pronostica, predice y materializa los resultados sin ir a las urnas te pasaste de eficiente @Registraduria responda	1074	17.81	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-13T22:31:24.921204Z	1538165251551776769
2023-04-13T22:31:40.879595Z	1	Si	No	2545	#RegistraduriaResponda Registraduría será culpable de una guerra civil sin precedentes .  Prefiero morir luchando que quedarme callado como siempre lo hemos hecho. Ya basta !!  Guerra civil hijueputas	1075	15.644	Si		{"choices": ["Ira", "Asco", "Odio"]}	2023-04-13T22:31:40.879554Z	1538171806733017090
2023-04-13T22:31:55.625297Z	1	Si	Si	2546	#RegistraduriaResponda les informo que ya tenemos presidente, háganse los sorprendido.	1076	14.401	Si		Alegria	2023-04-13T22:31:55.625226Z	1538175682987032577
2023-04-13T22:32:06.887160Z	1	Si	No	2547	#RegistraduriaResponda cuando se va a pronunciar la registraduria. Se les destapó el mierdero.	1077	10.614	Si		{"choices": ["Ira", "Asco"]}	2023-04-13T22:32:06.887067Z	1538184219415007235
2023-04-13T22:32:16.846477Z	1	Si	No	2548	#RegistraduriaResponda había visto cinismo en la vida, pero esto sobrepasa cualquier tipo...  Realmente asqueroso	1078	9.545	Si		{"choices": ["Ira", "Asco"]}	2023-04-13T22:32:16.846410Z	1538190955160944646
2023-04-13T22:33:23.906434Z	1	Si	No	2549	Le exigimos a Petro que responda por el dinero que recibió del carrusel de la contratación para hacer campaña, y él para despistar acusa a la Registraduria de fraude.  Cuando gritan fraude sin empezar a votar es porque se declaran perdedores. #RegistraduriaResponda	1079	66.652	Si		{"choices": ["Ira", "Desagrado"]}	2023-04-13T22:33:23.906398Z	1538216628298579969
2023-04-13T22:33:55.722863Z	1			2550	#RegistraduriaResponda Quieren ver el pueblo berraco, porque vamos a salir a las calles y vamos hacer valer nuestros derechos, no más de los mismos, no más fraude, se está cansado que pasen por encima del pueblo y quiero ver a #revistasemana con su amarillismo	1080	31.379			{"choices": ["Ira", "Confianza"]}	2023-04-13T22:33:55.722794Z	1538215607891632129
2023-04-13T22:34:16.961345Z	1	Si	No	2551	Por una presentación en power point hecha por Guanumen van a justificar volver mierda el país a partir del 7 boletín de la registraduria. Voten temprano y quiten publicidad de los carros para que no les partan los vidrios. Mañana sueltan al demonio. #RegistraduriaResponda	1081	20.787	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-13T22:34:16.961291Z	1538285488557150208
2023-04-13T22:34:38.140005Z	1	Si	No	2552	Venezuela acabó con el sector productivo por priorizar de manera casi exclusiva el sector de hidrocarburos, lo mismo que viene haciendo Colombia desde hace más de 20 años. @petrogustavo corregirá ese rumbo y en Colombia se volverá a generar riqueza #MiVotoEsAntiFraude	1082	3.617	Si			2023-04-13T22:34:38.139951Z	1538180488963272704
2023-04-13T22:34:53.045580Z	1	Si	No	2553	Por la dignidad de @petrogustavo,que lo único que quiere es unir y no destruir. #MiVotoEsAntiFraude	1083	14.481	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:34:53.045514Z	1538185879428161537
2023-04-13T22:35:04.661089Z	1	Si	No	2554	#MiVotoEsAntifraude anticorrupción, antirodolfo, antiuribista, antiparamilitar, antisemana y antigentuza"de bien"	1084	11.208	Si		{"choices": ["Asco", "Odio"]}	2023-04-13T22:35:04.660995Z	1538190553497620480
2023-04-13T22:35:23.289129Z	1	Si	No	2555	@ElQueLosDELATA ¡Mañana con toda en las urnas para derrotar a esta banda de mafiosos! #MiVotoEsAntifraude	1085	18.212	Si		Confianza	2023-04-13T22:35:23.289078Z	1538196509115748354
2023-04-13T22:35:33.489918Z	1	Si		2556	#MiVotoEsAntiFraude.por una vida digna y en paz.	1086	9.8	Si		Confianza	2023-04-13T22:35:33.489850Z	1538247564495147009
2023-04-13T22:35:57.506173Z	1	Si	No	2557	#MiVotoEsAntiFraude Mis paisanos si son muy bruticos, qué joda tan arrecha mano. Que van a votar por Godolfo para tener por primera vez un presidente santandereano... 🤔 Y Aquileo Parra de Barichara presidente entre 1876-1878...	1087	23.628	Si		{"choices": ["Asco", "Odio"]}	2023-04-13T22:35:57.506131Z	1538264126962769923
2023-04-13T22:36:13.225314Z	1	Si	No	2558	Si no se hace la alerta del fraude en redes sociales amanecemos mañana con Iván Duque reelegido. #MiVotoEsAntifraude	1088	15.392	Si		{"choices": ["Ira", "Incertidumbre"]}	2023-04-13T22:36:13.225248Z	1538281739650572289
2023-04-13T22:36:21.517374Z	1	Si	No	2559	#MiVotoEsAntiFraude nuestro voto es por la promesa de un mejor país y los hechos que la respaldan.	1089	7.886	Si		Confianza	2023-04-13T22:36:21.517341Z	1538294165536129026
2023-04-13T22:36:32.182316Z	1	Si	No	2560	#RHGanador mi voto por Rodolfo Hernández.	1090	10.321	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:36:32.182226Z	1537949823550169089
2023-04-13T22:36:40.009562Z	1	Si	No	2561	#RHGanador con la victoria de R. HERNÁNDEZ el domingo, tendremos desde el lunes el dólar en bajada sostenida, la llegada masiva de capitales de inversión y el arranque de miles de proyectos parados a la espera de saberse que el totalitario chavista no ganó	1091	7.504	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:36:40.009530Z	1537990534131634178
2023-04-13T22:36:47.582272Z	1	Si	No	2562	#RHGanador  No hay fuerza humana q pueda derrocar a quien se fundamente en lo bueno, en el amor, en el respeto, en la construcción y no en la destrucción. #RHGanador	1092	7.201	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:36:47.582232Z	1538008081702875136
2023-04-13T22:37:00.644088Z	1	Si	No	2563	@MafeCarrascal Uy Mafe... Yo creo que después de tremenda semana tan desastrosa todo se echó a perder... En la esquina del horno se les quemó el pan y los derrotaremos #RHGanador y RH Positivo contra el Pacto Maldito y #LaMaldadaPetrista ahora con las casas costeñas comprándoles votos a uds!	1093	12.768	Si		{"choices": ["Decepción", "Desagrado", "Tristeza"]}	2023-04-13T22:37:00.644024Z	1538035623214338049
2023-04-13T22:37:11.697865Z	1	Si	No	2564	La gente si es boba parce, eso es comer mucho cuento, es estar ciego y ser tonto, #RHGanador otro Duque, les quedo gustando comer mierd4	1094	10.708	Si		{"choices": ["Ira", "Asco", "Odio"]}	2023-04-13T22:37:11.697796Z	1538151238650499074
2023-04-13T22:37:27.108843Z	1	Si	No	2565	@AABenedetti @petrogustavo no han salido los resultados y ya empezaron las pataletas?? desde que el #RHGanador se monto a segunda vuelta sabian que perdian..... no dan ni lastima la manera de uds hacer politica	1095	15.026	Si		{"choices": ["Asco", "Odio"]}	2023-04-13T22:37:27.108777Z	1538194293936033793
2023-04-13T22:37:34.367306Z	1	Si	No	2566	Rodolfo Hernández próximo presidente de Colombia con la ayuda de Dios #RHGanador	1096	6.939	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:37:34.367277Z	1538219098127093761
2023-04-13T22:37:42.595887Z	1	Si	No	2567	#YoVotoPor Por una educación gratuita. #YoVotoPor Una reforma a a la salud que derribe las pirámides que los uribistas han creado para desangrar el pueblo.  #YoVotoPor #PetroPresidenteEnsegunda #RodolfoCobarde	1097	7.876	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:37:42.595822Z	1537955604471238656
2023-04-13T22:37:50.362322Z	1	Si	No	2568	#PetroPresidenteEnsegunda Petro merece la Presidencia ya	1098	7.401	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:37:50.362257Z	1538262618661601282
2023-04-13T22:38:03.845657Z	1	Si	No	2569	Mi voto no es  #PetroEsPresidente  mi voto es para que Marbelle se vaya del país.	1099	13.185	Si		{"choices": ["Desagrado", "Odio"]}	2023-04-13T22:38:03.845615Z	1538481197285838849
2023-04-13T22:38:11.020980Z	1	Si	No	2570	#PetroEsPresidente porque la voluntad  del pueblo lo decidió así. Por un nuevo amanecer, por la esperanza, por la justicia, La paz y la equidad.  Colombia potencia de la vida 😍❤👏🎊🎉🇨🇴👏🇨🇴👏🇨🇴👏🇨🇴👏🇨🇴👏🇨🇴👏🇨🇴👏🇨🇴👏	1100	6.875	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:38:11.020939Z	1538505539109412864
2023-04-13T22:38:23.063306Z	1	Si	No	2571	#PetroEsPresidente porque hoy será el día de entierro del Uribato y su Combo	1101	11.657	Si		{"choices": ["Admiración", "Odio", "Confianza"]}	2023-04-13T22:38:23.063254Z	1538513835321081858
2023-04-13T22:38:33.272846Z	1	Si	No	2572	De acuerdo a lo que he visto hasta este momento LA GENTE MADRUGO A VOTARRRRRR, los jamo❤️ #PetroEsPresidente	1102	9.903	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:38:33.272796Z	1538512708684992513
2023-04-13T22:38:43.126193Z	1	Si	No	2573	#PetroEsPresidente Aquí acabé de convencer a mi mamá y la voy a llevar a votar por Gustavo Petro. Esta que se me sale el corazón de la felicidad	1103	9.503	Si		{"choices": ["Admiración", "Alegria", "Confianza"]}	2023-04-13T22:38:43.126127Z	1538524846174380032
2023-04-13T22:38:48.196378Z	1	Si	No	2574	Vlfuerza que vamos a ganar #PetroEsPresidente	1104	4.681	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:38:48.196345Z	1538543030428377093
2023-04-13T22:38:53.601882Z	1	Si	No	2575	Ya los que votamos sabemos que  #PetroEsPresidente	1105	5.126	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:38:53.601815Z	1538572843264393217
2023-04-13T22:38:59.566697Z	1	Si	No	2576	🎶💃🏽🕺🏾🎶por petro por petro🎶 yo ya vote por Petro🎶💃🏽💃🏽🕺🏾 #PetroEsPresidente	1106	5.652	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:38:59.566638Z	1538586518150909958
2023-04-13T22:39:10.099087Z	1	Si	No	2577	Hoy ganamos todos, @petrogustavo tiene nuestro confianza y nuestro dolor, ayúdennos a seguir salvaguardando nuestro país. Hoy #PetroEsPresidente 🇨🇴🥺	1107	10.095	Si		{"choices": ["Admiración", "Alegria", "Confianza"]}	2023-04-13T22:39:10.099057Z	1538641080685568003
2023-04-13T22:39:18.158797Z	1	Si	No	2578	Abracemonos virtualmente todos aquí amiguitos, que sea lo mejor para este país tan mamado de lo mismo. #PetroEsPresidente	1108	7.697	Si		{"choices": ["Admiración", "Alegria", "Confianza"]}	2023-04-13T22:39:18.158725Z	1538642246391693314
2023-04-13T22:39:27.374595Z	1	Si	No	2579	Por fin viví para volver a ver a Colombia con presidente. #PetroEsPresidente	1109	8.915	Si		{"choices": ["Admiración", "Alegria", "Confianza"]}	2023-04-13T22:39:27.374566Z	1538644859849949184
2023-04-13T22:39:35.125999Z	1	Si		2580	En 2022 Colombia cambió, los países cambian cuando su gente cambia, y este resultado lo demuestra. Ahora a darle significado y resultados al cambio, deseo que @petrogustavo y el Pacto Histórico demuestren lo que un gobierno progresista puede lograr. #PetroEsPresidente	1110	7.384	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:39:35.125969Z	1538643579828162562
2023-04-13T22:39:44.963334Z	1	Si	No	2581	Independientemente de los apegos políticos, este acontecimiento es histórico: #PetroEsPresidente .La derecha siempre gobernó y las brechas socioeconómicas son brutales. Había que darle una oportunidad a la izquierda. Confiemos en q todo será para mejor. ¡#VivirSabroso!	1111	9.544	Si		{"choices": ["Admiración", "Alegria", "Confianza"]}	2023-04-13T22:39:44.963293Z	1538646638578778113
2023-04-13T22:39:52.902859Z	1	Si	No	2582	Hoy ganaron las víctimas, las mujeres, las feministas y las pobres. Ganó la esperanza y la alegría. Ganamos todas todos y todes.  Gracias Petro, gracias Francia. Ustedes le dieron esperanza a este país💖😭  #PetroPresidente #PetroEsPresidente #PetroPresidenteEnPrimera	1112	7.517	Si		{"choices": ["Admiración", "Alegria", "Confianza"]}	2023-04-13T22:39:52.902810Z	1538650365155020800
2023-04-13T22:40:00.707597Z	1	Si	No	2583	Murió el uribismo y las nuevas juventudes asumieron su país.   Ojalá estuvieran para ver esto, Garzón y Molano.   Me uno al sentir desde Ecuador 🇨🇴  #PetroEsPresidente	1113	7.368	Si		{"choices": ["Admiración", "Alegria", "Confianza"]}	2023-04-13T22:40:00.707547Z	1538652612320296960
2023-04-13T22:40:09.821968Z	1	Si	No	2584	Estoy putamente feliz! Lo que digan los demás me vale huevo! #PetroEsPresidente #HastaQueLaDignidadSeHagaCostumbre	1114	8.713	Si		{"choices": ["Alegria", "Confianza"]}	2023-04-13T22:40:09.821939Z	1538650911463165954
2023-04-13T22:40:40.456840Z	1	Si	No	2585	Gracias, infinitas gracias o todxs lxs colombianxs coherentes que quieren un cambio verdadero, conocer la paz y una verdadera democracia, #PetroEsPresidente  #VivirSabroso ya será una realidad. #TeQuieroMuchoColombia	1115	10.398	Si		{"choices": ["Alegria", "Confianza"]}	2023-04-13T22:40:17.804548Z	1538650731967832064
2023-04-13T22:40:35.772636Z	1	Si	No	2586	independientemente de que haya sido @petrogustavo, la historia hoy dirá que EL URIBISMO MURIÓ y eso es lo que importa #PetroEsPresidente	1116	14.542	Si		{"choices": ["Odio", "Alegria", "Confianza"]}	2023-04-13T22:40:27.525874Z	1538657849655627776
2023-04-13T22:41:03.880304Z	1	Si	No	2587	Hay mucha gente que posterior a los resultados electorales escribe "me dueles Colombia" o "hoy perdió la democracia", recuerdo que he llevado los últimos  16 años pasando por lo mismo y se siente una chimba verlo desde el otro lado. 🤣  #EleccionesColombia2022 #PetroEsPresidente	1117	12.929	Si		{"choices": ["Admiración", "Alegria", "Confianza"]}	2023-04-13T22:41:03.880251Z	1538661212640227330
2023-04-13T22:41:19.943731Z	1	Si		2588	hasta que la dignidad se haga costumbre❣ #PetroEsPresidente	1118	15.651	No		{"choices": ["Admiración", "Alegria", "Confianza"]}	2023-04-13T22:41:19.943668Z	1538661430488186883
2023-04-13T22:41:32.739116Z	1	Si	Si	2589	Estoy haciendo una vaca para comprar los pasajes de @Marbelle30 ¿Quien dijo yo ? #PetroEsPresidente #Marbelle	1119	12.346	Si		{"choices": ["Alegria", "Confianza"]}	2023-04-13T22:41:32.739048Z	1538672387893469185
2023-04-13T22:41:45.614871Z	1	Si	No	2590	#PetroEsPresidente y Colombia se va a volver jodida en materia económica.  Posdata: Compren dólares ya, porque luego van a valer más de 8 lucas.	1120	12.578	Si		{"choices": ["Decepción", "Desagrado", "Tristeza"]}	2023-04-13T22:41:45.614806Z	1538672852248969216
2023-04-13T22:41:53.841688Z	1	Si	No	2591	Que bonita dia, me alegra ver fila en los puestos de votación. Eso significa que sin importar por quien va a votar, hoy Colombia si decide. #EleccionesPresidenciales2022	1121	7.797	Si		{"choices": ["Alegria", "Confianza"]}	2023-04-13T22:41:53.841646Z	1538571142088347653
2023-04-13T22:42:02.608922Z	1	Si		2592	Históricas elecciones para Gustavo Petro y su campaña. Podemos decir que hoy empieza el punto más alto del candidato (50,51%). #EleccionesPresidenciales2022 #RumordeCorredor	1122	8.297	No			2023-04-13T22:42:02.608851Z	1538646288434077696
2023-04-13T22:42:32.105449Z	1	Si	No	2593	@Fennix73 Amen... Todos a votar Masivamente temprano sin vacilaciones #ExguerrillerooIngeniero Colombia decide y debe decidír bien.... las dos opciones.... Ingeniero 100%....	1123	29.093	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:42:32.105419Z	1538313731310030848
2023-04-13T22:42:49.456164Z	1	Si	No	2594	Entre el #ExGuerrilleroOIngeniero yo, Marcela Osorio, me quedo con el ingeniero ¿y usted?   (Copia y pega con tu nombre)	1124	17.058	Si	No me queda claro si la atención está dividida	{"choices": ["Admiración", "Odio"]}	2023-04-13T22:42:49.456121Z	1538360363082825730
2023-04-13T22:43:03.492328Z	1	Si	No	2595	El uribismo no sólo quiere legalizar la corrupción en Colombia, peor aún: quiere que sea socialmente aceptada.  Hoy vamos a ver si lo consiguen.  #EleccionesColombia2022 #PetroPresidente2022	1125	13.638	Si		{"choices": ["Desagrado", "Incertidumbre"]}	2023-04-13T22:43:03.492261Z	1538389838650564609
2023-04-13T22:43:14.576531Z	1	Si	No	2596	Buenos y comunistas días mi gente revolucionaria ❤️ hoy se sale a votar #PetroPresidenteEnsegunda por un cambio para nuestro país. #EleccionesColombia2022	1126	10.763	Si		{"choices": ["Admiración", "Alegria", "Confianza"]}	2023-04-13T22:43:14.576492Z	1538391984372686852
2023-04-13T22:43:28.254060Z	1	Si	No	2597	YO NO QUIERO QUE AUMENTEN LAS SEMANAS NI LA EDAD DE PENSION MI VOTO ES POR EL ECONOMISTA @petrogustavo  YO NO VOTO POR INGENIEROS CORRUPTOS.  #PetroPresidente  #EleccionesColombia2022  #ExguerrilleroOIngeniero	1127	13.329	Si		{"choices": ["Ira", "Desagrado", "Odio"]}	2023-04-13T22:43:28.253986Z	1538486617945563144
2023-04-13T22:43:34.904961Z	1	Si		2598	. Todos a votar bien temprano vamos a darle el cambio a Colombia!  #PetroPresidente @petrogustavo #EleccionesColombia2022	1128	6.285	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:43:34.904919Z	1538512395261313025
2023-04-13T22:43:49.452444Z	1	Si	No	2599	Colombia no volverá a tener un candidato como Gustavo Petro, y sí hoy no gana los únicos que habremos perdido somos los Colombianos. #PetroPresidente #EleccionesColombia2022	1129	14.211	Si		{"choices": ["Admiración", "Incertidumbre"]}	2023-04-13T22:43:49.452374Z	1538528485647470594
2023-04-13T22:43:56.858992Z	1	Si	No	2600	Hoy salimos todos a elegir un cambio, a elegir la democracia, a elegir la dignidad y la justicia hoy votamos #PetroPresidente #FranciaMarquezVicepresidenta  únete a @Noti_Space para seguir las elecciones y escuchar los diferentes puntos de vista de las #EleccionesColombia2022	1130	6.987	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:43:56.858950Z	1538539890195025921
2023-04-13T22:44:09.497147Z	1	Si	No	2601	Ique no la caguen con su voto!  En estas elecciones era más alta la probabilidad de cagarla, es más, ya no hay manera de no cagarla!  #Vota #EleccionesColombia2022 #YaQueHpta	1131	12.182	Si		{"choices": ["Admiración", "Incertidumbre", "Agrado"]}	2023-04-13T22:44:09.497093Z	1538554679352762370
2023-04-13T22:44:43.175769Z	1	Si	No	2602	Santandereanos Siempre adelante ni un paso atras, pero votar por Rodolfo Hernández JAMAS!! #EleccionesColombia2022	1132	8.497	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:44:43.175729Z	1538563780761817089
2023-04-13T22:44:51.362984Z	1	Si	No	2603	Mi voto es secretosky, por un cambio real, por la paz, por la vida. Es hora de tener un país mejor y unido. #EleccionesColombia2022 #PetroPresidente	1133	7.761	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:44:51.362932Z	1538562785675812866
2023-04-13T22:45:02.295813Z	1	Si	No	2604	A pocas horas de saber quién será el hijueputa que nos mienta y nos engañe por los próximos 4 años 🥰🙃 #EleccionesColombia2022	1134	10.533	Si		{"choices": ["Ira", "Asco", "Odio"]}	2023-04-13T22:45:02.295764Z	1538600522063790080
2023-04-13T22:45:20.652719Z	1	Si	No	2605	Cómo mínimo es curioso la forma en que ambos bandos utilizan a Dios para justificar sus actos, debe ser una de las más grandes contradicciones del monoteísmo.   Cada quien modela su creencia a su propia imagen.   #EleccionesColombia2022	1135	17.927	Si		{"choices": ["Decepción", "Desagrado", "Tristeza"]}	2023-04-13T22:45:20.652669Z	1538601294004465664
2023-04-13T22:45:38.035753Z	1	Si	Si	2606	Hacia donde debo volver a emigrar? #EleccionesColombia2022	1136	14.368	Si	Hay algo de ironía en la pregunt	{"choices": ["Desagrado", "Otra"]}	2023-04-13T22:45:32.658762Z	1538615093969276929
2023-04-13T22:45:51.046536Z	1	Si	No	2607	Pobres colombianos si viendo lo que está pasando en los países con gentuza comunistas como estos no entiende !!! Esta película ya está muy gastada  pero los tontos no ven . Ojalá y Colombia se deshaga del comunismos con el perverso de petro  #EleccionesColombia2022	1137	11.106	Si		{"choices": ["Ira", "Asco", "Odio"]}	2023-04-13T22:45:51.046418Z	1538615709554589698
2023-04-13T22:46:09.459757Z	1	Si	Si	2608	#PetroPresidente #EleccionesColombia2022  Como ya se sabe que va a ganar el Retrogrado Rodolfo Hernández por orden de las grandes élites mafiosas de comombia, pues que Tiemble las grandes élites mafiosas potiqueras de Colombia,  pues él,  Rodolfo, va a acabar con la CORRUPCION 🤭	1138	17.955	Si		{"choices": ["Asco", "Desagrado"]}	2023-04-13T22:46:09.459705Z	1538622392469184514
2023-04-13T22:46:15.623363Z	1	Si		2609	Se cierran oficialmente las urnas en Colombia y empiezo el conteo de votos.  ¡Atentos! #EleccionesColombia2022	1139	5.787	No			2023-04-13T22:46:15.623270Z	1538628019467821061
2023-04-13T22:46:28.510720Z	1	Si	No	2610	Empieza conteo... que el #fraude no pueda vencer la voluntad de los colombianos.  #EleccionesColombia2022	1140	12.478	Si		Incertidumbre	2023-04-13T22:46:28.510627Z	1538631664636776453
2023-04-13T22:46:33.202752Z	1	Si		2611	#EleccionesColombia2022 | Boyacá  Boletín N°: 2 Mesas informadas: 0.18%  Rodolfo Hernández: 98 votos (71.01%) Gustavo Petro: 40 votos (28.98%)  Votos válidos: 138 Votos en blanco: 0 Votos nulos: 0 Votos no marcados: 0	1141	4.259	No			2023-04-13T22:46:33.202698Z	1538631933579640837
2023-04-13T22:46:37.451623Z	1	Si		2612	Quinto boletín mesas escrutadas 19.58%  Rodolfo Hernández 1.527.000 votos  Gustavo Petro 1.580.114 votos. #EleccionesColombia2022	1142	3.732	No			2023-04-13T22:46:37.451573Z	1538635695069270021
2023-04-13T22:46:49.035083Z	1	Si	Si	2613	Saben si Marbel ya salió del país???  #PetroEsPresidente 🇨🇴 #EleccionesColombia2022 🇨🇴	1143	11.18	Si	Hay algo de ironía en la pregunt	Desagrado	2023-04-13T22:46:49.035041Z	1538641513550385154
2023-04-13T22:47:00.807232Z	1	Si	No	2614	Si Dios existe, por fin se acordó de Colombia, gracias mi gente. #EleccionesColombia2022	1144	11.344	Si		{"choices": ["Alegria", "Confianza"]}	2023-04-13T22:47:00.807183Z	1538640866751000578
2023-04-13T22:47:07.268984Z	1	Si	No	2615	Por fin da felicidad sentirse colombiano.  #EleccionesColombia2022	1145	6.083	Si		Alegria	2023-04-13T22:47:07.268954Z	1538641425256128520
2023-04-13T22:47:27.989854Z	1	Si		2616	Gustavo Petro pasa los 11 millones de votos, incluso supera la votación de Iván Duque en 2018, quien había sacado 10.400.000.  #EleccionesColombia2022	1146	16.274	No			2023-04-13T22:47:12.365307Z	1538645393206042624
2023-04-13T22:48:07.615004Z	1	Si	No	2617	Cuándo es que se pasaba la ansiedad por las #EleccionesColombia2022 ? Porque a mí como que me dio más después del resultado que convierte a #PetroPresidente .   Esperemos lo mejor para 🇨🇴	1147	37.391	Si		Incertidumbre	2023-04-13T22:48:07.614969Z	1538657762145669129
2023-04-13T22:48:24.073649Z	1	Si	No	2618	No me la creo todavía. ¿Es cierto que elegimos #VivirSabroso por los próximos 4 años?	1148	12.603	Si		{"choices": ["Asombro", "Confianza"]}	2023-04-13T22:48:17.855847Z	1538645783385448451
2023-04-13T22:48:36.802969Z	1	Si	No	2619	@Santialarconu Abrazamos la esperanza y tendremos un cambio, lento, doloroso, complejo, pero siempre para #VivirSabroso	1149	9.955	Si		{"choices": ["Alegria", "Confianza"]}	2023-04-13T22:48:36.802901Z	1538654369863847937
2023-04-13T22:48:46.308169Z	1	Si	No	2620	El triunfo esperado. #PetroPresidente #FranciaMarquezVicepresidenta #PactoHistorico por una Colombia en paz, igualitaria y conectada con los cambios y aspiraciones de nuevas generaciones. A luchar contra esta corrupción que nos hunde en la pobreza y la violencia. #VivirSabroso	1150	9.16	Si		{"choices": ["Admiración", "Confianza"]}	2023-04-13T22:48:46.308119Z	1538656251156078595
2023-04-13T22:48:58.760823Z	1	Si		2621	@Meriendismo Me quedo con este mensaje y no el de petro, #vivirsabroso	1151	12.134	No			2023-04-13T22:48:58.760777Z	1538672096846520320
