updated_at	relevancia	created_at	lead_time	answer	emocion	ironia	sentimento	annotation_id	id	tweet_id	annotator	text
2023-04-10T14:39:43.804298Z	Si	2023-04-10T14:39:43.804216Z	91.738		Si	No	{"choices": ["Decepción", "Desagrado"]}	1054	2540	1538137240790093826	1	No se han realizado las elecciones y la @Registraduria ya tiene los resultados ¿Así han sido las elecciones siempre en Colombia?  #RegistraduriaResponda
2023-04-10T14:39:57.597646Z	Si	2023-04-10T14:39:57.597603Z	13.468		Si	No	{"choices": ["Desagrado", "Miedo"]}	1055	2541	1538151872216940552	1	Pensábamos que la registraduría votaba después de las 4:00 pm del domingo, ahora sin sonrojarse, lo hacen dos días antes de las votaciones, aquí no hay garantías para quien piense distinto al establecimiento. #RegistraduriaResponda
2023-04-10T14:40:07.541185Z	Si	2023-04-10T14:40:07.541104Z	9.576		Si	No	Desagrado	1056	2542	1538157063217496064	1	@Pelicolombianas Estás fueron el tester del software adulterado. Tenían que hacer pruebas antes de su lanzamiento el 19J. Eso no es al azar. #RegistraduriaResponda
2023-04-10T14:40:15.404890Z	Si	2023-04-10T14:40:15.404814Z	7.532		Si	Si	Desagrado	1057	2543	1538166609067614209	1	#RegistraduriaResponda entonces madrugo para servir de jurado o ya tienen mi firma los E14 y demás formularios? Ah y por quién voté(?) Me pueden dar el certificado (?) #fraudeelectoral
2023-04-10T14:40:23.958581Z	Si	2023-04-10T14:40:23.958501Z	8.178		Si	Si	Desagrado	1058	2544	1538165251551776769	1	#RegistraduriaResponda #QuepasoconelDomingo los ciudadanos colombianos se despiertan el sábado con los resultados del domingo la registraduría en una asaña mundial pronostica, predice y materializa los resultados sin ir a las urnas te pasaste de eficiente @Registraduria responda
2023-04-10T14:40:33.288984Z	Si	2023-04-10T14:40:33.288895Z	8.969		Si	No	{"choices": ["Ira", "Desagrado", "Odio"]}	1059	2545	1538171806733017090	1	#RegistraduriaResponda Registraduría será culpable de una guerra civil sin precedentes .  Prefiero morir luchando que quedarme callado como siempre lo hemos hecho. Ya basta !!  Guerra civil hijueputas
2023-04-10T14:40:37.977360Z	Si	2023-04-10T14:40:37.977271Z	4.202		Si	Si	Desagrado	1060	2546	1538175682987032577	1	#RegistraduriaResponda les informo que ya tenemos presidente, háganse los sorprendido.
2023-04-10T14:40:42.111279Z	Si	2023-04-10T14:40:42.111199Z	3.668		Si	No	Desagrado	1061	2547	1538184219415007235	1	#RegistraduriaResponda cuando se va a pronunciar la registraduria. Se les destapó el mierdero.
2023-04-10T14:44:24.916264Z	Si	2023-04-10T14:44:24.916184Z	102.701		Si	No	{"choices": ["Decepción", "Desagrado"]}	1062	2548	1538190955160944646	1	#RegistraduriaResponda había visto cinismo en la vida, pero esto sobrepasa cualquier tipo...  Realmente asqueroso
2023-04-10T14:44:34.582074Z	Si	2023-04-10T14:44:34.581993Z	9.176		Si	No	Desagrado	1063	2549	1538216628298579969	1	Le exigimos a Petro que responda por el dinero que recibió del carrusel de la contratación para hacer campaña, y él para despistar acusa a la Registraduria de fraude.  Cuando gritan fraude sin empezar a votar es porque se declaran perdedores. #RegistraduriaResponda
2023-04-10T14:45:25.379794Z	Si	2023-04-10T14:45:25.379756Z	50.37		Si	No	{"choices": ["Ira", "Desagrado"]}	1064	2550	1538215607891632129	1	#RegistraduriaResponda Quieren ver el pueblo berraco, porque vamos a salir a las calles y vamos hacer valer nuestros derechos, no más de los mismos, no más fraude, se está cansado que pasen por encima del pueblo y quiero ver a #revistasemana con su amarillismo
2023-04-10T14:47:11.662504Z	Si	2023-04-10T14:47:11.662462Z	106.0		Si	No	{"choices": ["Ira", "Miedo"]}	1065	2551	1538285488557150208	1	Por una presentación en power point hecha por Guanumen van a justificar volver mierda el país a partir del 7 boletín de la registraduria. Voten temprano y quiten publicidad de los carros para que no les partan los vidrios. Mañana sueltan al demonio. #RegistraduriaResponda
2023-04-10T14:47:26.433891Z	Si	2023-04-10T14:47:26.433810Z	14.4		Si	No	Confianza	1066	2552	1538180488963272704	1	Venezuela acabó con el sector productivo por priorizar de manera casi exclusiva el sector de hidrocarburos, lo mismo que viene haciendo Colombia desde hace más de 20 años. @petrogustavo corregirá ese rumbo y en Colombia se volverá a generar riqueza #MiVotoEsAntiFraude
2023-04-10T14:47:32.070916Z	Si	2023-04-10T14:47:32.070835Z	5.297		Si	No	{"choices": ["Admiración", "Confianza"]}	1067	2553	1538185879428161537	1	Por la dignidad de @petrogustavo,que lo único que quiere es unir y no destruir. #MiVotoEsAntiFraude
2023-04-10T14:47:41.693463Z	Si	2023-04-10T14:47:41.693415Z	9.302		Si	No	Odio	1068	2554	1538190553497620480	1	#MiVotoEsAntifraude anticorrupción, antirodolfo, antiuribista, antiparamilitar, antisemana y antigentuza"de bien"
2023-04-10T14:47:47.054126Z	Si	2023-04-10T14:47:47.054051Z	4.997		Si	No	{"choices": ["Desagrado", "Confianza"]}	1069	2555	1538196509115748354	1	@ElQueLosDELATA ¡Mañana con toda en las urnas para derrotar a esta banda de mafiosos! #MiVotoEsAntifraude
2023-04-10T14:47:50.448875Z	Si	2023-04-10T14:47:50.448830Z	3.059		Si	No	Confianza	1070	2556	1538247564495147009	1	#MiVotoEsAntiFraude.por una vida digna y en paz.
2023-04-10T14:48:02.394696Z	Si	2023-04-10T14:48:02.394609Z	11.601		Si	No	Decepción	1071	2557	1538264126962769923	1	#MiVotoEsAntiFraude Mis paisanos si son muy bruticos, qué joda tan arrecha mano. Que van a votar por Godolfo para tener por primera vez un presidente santandereano... 🤔 Y Aquileo Parra de Barichara presidente entre 1876-1878...
2023-04-10T14:48:08.752462Z	Si	2023-04-10T14:48:08.752421Z	6.038		Si	No	Miedo	1072	2558	1538281739650572289	1	Si no se hace la alerta del fraude en redes sociales amanecemos mañana con Iván Duque reelegido. #MiVotoEsAntifraude
2023-04-10T14:48:12.855988Z	Si	2023-04-10T14:48:12.855904Z	3.785		Si	No	Confianza	1073	2559	1538294165536129026	1	#MiVotoEsAntiFraude nuestro voto es por la promesa de un mejor país y los hechos que la respaldan.
2023-04-10T14:48:51.464891Z	Si	2023-04-10T14:48:51.464806Z	21.629		Si	No	Confianza	1074	2560	1537949823550169089	1	#RHGanador mi voto por Rodolfo Hernández.
2023-04-10T14:49:01.072290Z	Si	2023-04-10T14:49:01.072252Z	9.252		Si	No	{"choices": ["Desagrado", "Confianza"]}	1075	2561	1537990534131634178	1	#RHGanador con la victoria de R. HERNÁNDEZ el domingo, tendremos desde el lunes el dólar en bajada sostenida, la llegada masiva de capitales de inversión y el arranque de miles de proyectos parados a la espera de saberse que el totalitario chavista no ganó
2023-04-10T14:49:06.924998Z	Si	2023-04-10T14:49:06.924958Z	5.554		Si	No	{"choices": ["Admiración", "Confianza"]}	1076	2562	1538008081702875136	1	#RHGanador  No hay fuerza humana q pueda derrocar a quien se fundamente en lo bueno, en el amor, en el respeto, en la construcción y no en la destrucción. #RHGanador
2023-04-10T14:49:28.326642Z	Si	2023-04-10T14:49:28.326604Z	21.061		Si	No	{"choices": ["Desagrado", "Miedo", "Odio"]}	1077	2563	1538035623214338049	1	@MafeCarrascal Uy Mafe... Yo creo que después de tremenda semana tan desastrosa todo se echó a perder... En la esquina del horno se les quemó el pan y los derrotaremos #RHGanador y RH Positivo contra el Pacto Maldito y #LaMaldadaPetrista ahora con las casas costeñas comprándoles votos a uds!
2023-04-10T14:49:35.289872Z	Si	2023-04-10T14:49:35.289827Z	6.634		Si	No	{"choices": ["Decepción", "Desagrado"]}	1078	2564	1538151238650499074	1	La gente si es boba parce, eso es comer mucho cuento, es estar ciego y ser tonto, #RHGanador otro Duque, les quedo gustando comer mierd4
2023-04-10T14:51:15.548733Z	Si	2023-04-10T14:51:15.548683Z	99.901		Si	No	{"choices": ["Desagrado", "Confianza"]}	1079	2565	1538194293936033793	1	@AABenedetti @petrogustavo no han salido los resultados y ya empezaron las pataletas?? desde que el #RHGanador se monto a segunda vuelta sabian que perdian..... no dan ni lastima la manera de uds hacer politica
2023-04-10T14:51:18.690067Z	Si	2023-04-10T14:51:18.689960Z	2.791		Si	No	Confianza	1080	2566	1538219098127093761	1	Rodolfo Hernández próximo presidente de Colombia con la ayuda de Dios #RHGanador
2023-04-10T14:51:27.868522Z	Si	2023-04-10T14:51:27.868483Z	8.832		Si	No	{"choices": ["Desagrado", "Confianza"]}	1081	2567	1537955604471238656	1	#YoVotoPor Por una educación gratuita. #YoVotoPor Una reforma a a la salud que derribe las pirámides que los uribistas han creado para desangrar el pueblo.  #YoVotoPor #PetroPresidenteEnsegunda #RodolfoCobarde
2023-04-10T14:51:30.485860Z	Si	2023-04-10T14:51:30.485814Z	2.317		Si	No	Confianza	1082	2568	1538262618661601282	1	#PetroPresidenteEnsegunda Petro merece la Presidencia ya
2023-04-10T14:51:37.618404Z	Si	2023-04-10T14:51:37.618363Z	6.781		Si	No	Desagrado	1083	2569	1538481197285838849	1	Mi voto no es  #PetroEsPresidente  mi voto es para que Marbelle se vaya del país.
2023-04-10T14:51:44.753064Z	Si	2023-04-10T14:51:44.753019Z	6.818		Si	No	{"choices": ["Alegria", "Confianza"]}	1084	2570	1538505539109412864	1	#PetroEsPresidente porque la voluntad  del pueblo lo decidió así. Por un nuevo amanecer, por la esperanza, por la justicia, La paz y la equidad.  Colombia potencia de la vida 😍❤👏🎊🎉🇨🇴👏🇨🇴👏🇨🇴👏🇨🇴👏🇨🇴👏🇨🇴👏🇨🇴👏🇨🇴👏
2023-04-10T14:51:51.723976Z	Si	2023-04-10T14:51:51.723930Z	6.647		Si	No	{"choices": ["Desagrado", "Confianza"]}	1085	2571	1538513835321081858	1	#PetroEsPresidente porque hoy será el día de entierro del Uribato y su Combo
2023-04-10T14:51:56.338163Z	Si	2023-04-10T14:51:56.338120Z	4.299		Si	No	Confianza	1086	2572	1538512708684992513	1	De acuerdo a lo que he visto hasta este momento LA GENTE MADRUGO A VOTARRRRRR, los jamo❤️ #PetroEsPresidente
2023-04-10T14:52:02.594529Z	Si	2023-04-10T14:52:02.594452Z	5.928		Si	No	Confianza	1087	2573	1538524846174380032	1	#PetroEsPresidente Aquí acabé de convencer a mi mamá y la voy a llevar a votar por Gustavo Petro. Esta que se me sale el corazón de la felicidad
2023-04-10T14:52:05.471397Z	Si	2023-04-10T14:52:05.471326Z	2.52		Si	No	Confianza	1088	2574	1538543030428377093	1	Vlfuerza que vamos a ganar #PetroEsPresidente
2023-04-10T14:52:08.344752Z	Si	2023-04-10T14:52:08.344679Z	2.496		Si	No	Confianza	1089	2575	1538572843264393217	1	Ya los que votamos sabemos que  #PetroEsPresidente
2023-04-10T14:52:11.632001Z	Si	2023-04-10T14:52:11.631919Z	2.956		Si	No	{"choices": ["Alegria", "Confianza"]}	1090	2576	1538586518150909958	1	🎶💃🏽🕺🏾🎶por petro por petro🎶 yo ya vote por Petro🎶💃🏽💃🏽🕺🏾 #PetroEsPresidente
2023-04-10T14:52:18.262070Z	Si	2023-04-10T14:52:18.262030Z	6.189		Si	No	Confianza	1091	2577	1538641080685568003	1	Hoy ganamos todos, @petrogustavo tiene nuestro confianza y nuestro dolor, ayúdennos a seguir salvaguardando nuestro país. Hoy #PetroEsPresidente 🇨🇴🥺
2023-04-10T14:52:21.103431Z	Si	2023-04-10T14:52:21.103322Z	2.374		Si	No	Confianza	1092	2578	1538642246391693314	1	Abracemonos virtualmente todos aquí amiguitos, que sea lo mejor para este país tan mamado de lo mismo. #PetroEsPresidente
2023-04-10T14:52:24.425617Z	Si	2023-04-10T14:52:24.425573Z	2.888		Si	No	{"choices": ["Alegria", "Confianza"]}	1093	2579	1538644859849949184	1	Por fin viví para volver a ver a Colombia con presidente. #PetroEsPresidente
2023-04-10T14:52:30.244115Z	Si	2023-04-10T14:52:30.244069Z	5.359		Si	No	{"choices": ["Alegria", "Confianza"]}	1094	2580	1538643579828162562	1	En 2022 Colombia cambió, los países cambian cuando su gente cambia, y este resultado lo demuestra. Ahora a darle significado y resultados al cambio, deseo que @petrogustavo y el Pacto Histórico demuestren lo que un gobierno progresista puede lograr. #PetroEsPresidente
2023-04-10T14:52:36.420234Z	Si	2023-04-10T14:52:36.420171Z	5.734		Si	No	{"choices": ["Alegria", "Confianza"]}	1095	2581	1538646638578778113	1	Independientemente de los apegos políticos, este acontecimiento es histórico: #PetroEsPresidente .La derecha siempre gobernó y las brechas socioeconómicas son brutales. Había que darle una oportunidad a la izquierda. Confiemos en q todo será para mejor. ¡#VivirSabroso!
2023-04-10T14:52:43.362182Z	Si	2023-04-10T14:52:43.362142Z	6.469		Si	No	{"choices": ["Alegria", "Confianza"]}	1096	2582	1538650365155020800	1	Hoy ganaron las víctimas, las mujeres, las feministas y las pobres. Ganó la esperanza y la alegría. Ganamos todas todos y todes.  Gracias Petro, gracias Francia. Ustedes le dieron esperanza a este país💖😭  #PetroPresidente #PetroEsPresidente #PetroPresidenteEnPrimera
2023-04-10T14:52:51.185002Z	Si	2023-04-10T14:52:51.184961Z	7.375		Si	No	{"choices": ["Alegria", "Confianza"]}	1097	2583	1538652612320296960	1	Murió el uribismo y las nuevas juventudes asumieron su país.   Ojalá estuvieran para ver esto, Garzón y Molano.   Me uno al sentir desde Ecuador 🇨🇴  #PetroEsPresidente
2023-04-10T14:52:59.366740Z	Si	2023-04-10T14:52:59.366675Z	7.706		Si	No	Alegria	1098	2584	1538650911463165954	1	Estoy putamente feliz! Lo que digan los demás me vale huevo! #PetroEsPresidente #HastaQueLaDignidadSeHagaCostumbre
2023-04-10T14:53:05.887650Z	Si	2023-04-10T14:53:05.887550Z	6.046		Si	No	{"choices": ["Alegria", "Confianza"]}	1099	2585	1538650731967832064	1	Gracias, infinitas gracias o todxs lxs colombianxs coherentes que quieren un cambio verdadero, conocer la paz y una verdadera democracia, #PetroEsPresidente  #VivirSabroso ya será una realidad. #TeQuieroMuchoColombia
2023-04-10T15:10:23.806644Z	Si	2023-04-10T15:10:23.806561Z	1032.631		Si	No	{"choices": ["Desagrado", "Confianza"]}	1100	2586	1538657849655627776	1	independientemente de que haya sido @petrogustavo, la historia hoy dirá que EL URIBISMO MURIÓ y eso es lo que importa #PetroEsPresidente
2023-04-10T15:10:49.405554Z	Si	2023-04-10T15:10:49.405467Z	25.103		Si	No	{"choices": ["Desagrado", "Confianza"]}	1101	2587	1538661212640227330	1	Hay mucha gente que posterior a los resultados electorales escribe "me dueles Colombia" o "hoy perdió la democracia", recuerdo que he llevado los últimos  16 años pasando por lo mismo y se siente una chimba verlo desde el otro lado. 🤣  #EleccionesColombia2022 #PetroEsPresidente
2023-04-10T15:10:54.998288Z	Si	2023-04-10T15:10:54.998249Z	5.11		Si	No	{"choices": ["Alegria", "Confianza"]}	1102	2588	1538661430488186883	1	hasta que la dignidad se haga costumbre❣ #PetroEsPresidente
2023-04-10T15:11:05.281979Z	Si	2023-04-10T15:11:05.281930Z	9.893		Si	Si	Desagrado	1103	2589	1538672387893469185	1	Estoy haciendo una vaca para comprar los pasajes de @Marbelle30 ¿Quien dijo yo ? #PetroEsPresidente #Marbelle
2023-04-10T15:14:38.901983Z	Si	2023-04-10T15:14:38.901902Z	213.18		Si	No	{"choices": ["Miedo", "Incertidumbre"]}	1104	2590	1538672852248969216	1	#PetroEsPresidente y Colombia se va a volver jodida en materia económica.  Posdata: Compren dólares ya, porque luego van a valer más de 8 lucas.
2023-04-10T15:14:45.300598Z	Si	2023-04-10T15:14:45.300495Z	6.045		Si	No	{"choices": ["Alegria", "Confianza"]}	1105	2591	1538571142088347653	1	Que bonita dia, me alegra ver fila en los puestos de votación. Eso significa que sin importar por quien va a votar, hoy Colombia si decide. #EleccionesPresidenciales2022
2023-04-10T15:14:56.798480Z	Si	2023-04-10T15:14:56.798434Z	11.163		No			1106	2592	1538646288434077696	1	Históricas elecciones para Gustavo Petro y su campaña. Podemos decir que hoy empieza el punto más alto del candidato (50,51%). #EleccionesPresidenciales2022 #RumordeCorredor
2023-04-10T15:15:03.751980Z	Si	2023-04-10T15:15:03.751937Z	6.636		Si	No	Confianza	1107	2593	1538313731310030848	1	@Fennix73 Amen... Todos a votar Masivamente temprano sin vacilaciones #ExguerrillerooIngeniero Colombia decide y debe decidír bien.... las dos opciones.... Ingeniero 100%....
2023-04-10T15:15:08.091591Z	Si	2023-04-10T15:15:08.091510Z	4.007		Si	No	Confianza	1108	2594	1538360363082825730	1	Entre el #ExGuerrilleroOIngeniero yo, Marcela Osorio, me quedo con el ingeniero ¿y usted?   (Copia y pega con tu nombre)
2023-04-10T15:15:14.297682Z	Si	2023-04-10T15:15:14.297601Z	5.873		Si	No	{"choices": ["Desagrado", "Miedo"]}	1109	2595	1538389838650564609	1	El uribismo no sólo quiere legalizar la corrupción en Colombia, peor aún: quiere que sea socialmente aceptada.  Hoy vamos a ver si lo consiguen.  #EleccionesColombia2022 #PetroPresidente2022
2023-04-10T15:15:19.753896Z	Si	2023-04-10T15:15:19.753853Z	5.136		Si	No	{"choices": ["Alegria", "Confianza"]}	1110	2596	1538391984372686852	1	Buenos y comunistas días mi gente revolucionaria ❤️ hoy se sale a votar #PetroPresidenteEnsegunda por un cambio para nuestro país. #EleccionesColombia2022
2023-04-10T15:15:25.292460Z	Si	2023-04-10T15:15:25.292409Z	5.198		Si	No	{"choices": ["Desagrado", "Confianza"]}	1111	2597	1538486617945563144	1	YO NO QUIERO QUE AUMENTEN LAS SEMANAS NI LA EDAD DE PENSION MI VOTO ES POR EL ECONOMISTA @petrogustavo  YO NO VOTO POR INGENIEROS CORRUPTOS.  #PetroPresidente  #EleccionesColombia2022  #ExguerrilleroOIngeniero
2023-04-10T15:19:54.375028Z	Si	2023-04-10T15:19:54.374939Z	4.892		Si	No	Confianza	1112	2598	1538512395261313025	1	. Todos a votar bien temprano vamos a darle el cambio a Colombia!  #PetroPresidente @petrogustavo #EleccionesColombia2022
2023-04-10T15:20:43.166902Z	Si	2023-04-10T15:20:43.166840Z	48.47		Si	No	{"choices": ["Miedo", "Confianza"]}	1113	2599	1538528485647470594	1	Colombia no volverá a tener un candidato como Gustavo Petro, y sí hoy no gana los únicos que habremos perdido somos los Colombianos. #PetroPresidente #EleccionesColombia2022
2023-04-10T15:20:50.695403Z	Si	2023-04-10T15:20:50.695301Z	7.136		Si	No	{"choices": ["Admiración", "Confianza"]}	1114	2600	1538539890195025921	1	Hoy salimos todos a elegir un cambio, a elegir la democracia, a elegir la dignidad y la justicia hoy votamos #PetroPresidente #FranciaMarquezVicepresidenta  únete a @Noti_Space para seguir las elecciones y escuchar los diferentes puntos de vista de las #EleccionesColombia2022
2023-04-10T15:21:02.479117Z	Si	2023-04-10T15:21:02.479075Z	11.457		Si	No	{"choices": ["Miedo", "Incertidumbre"]}	1115	2601	1538554679352762370	1	Ique no la caguen con su voto!  En estas elecciones era más alta la probabilidad de cagarla, es más, ya no hay manera de no cagarla!  #Vota #EleccionesColombia2022 #YaQueHpta
2023-04-10T15:21:11.072850Z	Si	2023-04-10T15:21:11.072810Z	8.261		Si	No	{"choices": ["Miedo", "Confianza"]}	1116	2602	1538563780761817089	1	Santandereanos Siempre adelante ni un paso atras, pero votar por Rodolfo Hernández JAMAS!! #EleccionesColombia2022
2023-04-10T15:21:17.426136Z	Si	2023-04-10T15:21:17.426057Z	6.017		Si	No	Confianza	1117	2603	1538562785675812866	1	Mi voto es secretosky, por un cambio real, por la paz, por la vida. Es hora de tener un país mejor y unido. #EleccionesColombia2022 #PetroPresidente
2023-04-10T15:21:25.168672Z	Si	2023-04-10T15:21:25.168560Z	7.388		Si	No	{"choices": ["Decepción", "Desagrado"]}	1118	2604	1538600522063790080	1	A pocas horas de saber quién será el hijueputa que nos mienta y nos engañe por los próximos 4 años 🥰🙃 #EleccionesColombia2022
2023-04-10T15:21:32.405495Z	Si	2023-04-10T15:21:32.405403Z	6.831		Si	No	Decepción	1119	2605	1538601294004465664	1	Cómo mínimo es curioso la forma en que ambos bandos utilizan a Dios para justificar sus actos, debe ser una de las más grandes contradicciones del monoteísmo.   Cada quien modela su creencia a su propia imagen.   #EleccionesColombia2022
2023-04-10T15:21:39.239186Z	Si	2023-04-10T15:21:39.239143Z	6.511		Si	Si	Decepción	1120	2606	1538615093969276929	1	Hacia donde debo volver a emigrar? #EleccionesColombia2022
2023-04-10T15:21:52.541234Z	Si	2023-04-10T15:21:52.541154Z	12.952		Si	No	{"choices": ["Desagrado", "Miedo"]}	1121	2607	1538615709554589698	1	Pobres colombianos si viendo lo que está pasando en los países con gentuza comunistas como estos no entiende !!! Esta película ya está muy gastada  pero los tontos no ven . Ojalá y Colombia se deshaga del comunismos con el perverso de petro  #EleccionesColombia2022
2023-04-10T15:25:45.165271Z	Si	2023-04-10T15:25:45.165229Z	15.547		Si	Si	Desagrado	1122	2608	1538622392469184514	1	#PetroPresidente #EleccionesColombia2022  Como ya se sabe que va a ganar el Retrogrado Rodolfo Hernández por orden de las grandes élites mafiosas de comombia, pues que Tiemble las grandes élites mafiosas potiqueras de Colombia,  pues él,  Rodolfo, va a acabar con la CORRUPCION 🤭
2023-04-10T15:25:57.427582Z	Si	2023-04-10T15:25:57.427503Z	11.752		Si	No	Incertidumbre	1123	2609	1538628019467821061	1	Se cierran oficialmente las urnas en Colombia y empiezo el conteo de votos.  ¡Atentos! #EleccionesColombia2022
2023-04-10T15:26:02.798069Z	Si	2023-04-10T15:26:02.797995Z	4.792		Si	No	{"choices": ["Miedo", "Incertidumbre"]}	1124	2610	1538631664636776453	1	Empieza conteo... que el #fraude no pueda vencer la voluntad de los colombianos.  #EleccionesColombia2022
2023-04-10T15:26:12.869643Z	Si	2023-04-10T15:26:12.869583Z	9.584		No			1125	2611	1538631933579640837	1	#EleccionesColombia2022 | Boyacá  Boletín N°: 2 Mesas informadas: 0.18%  Rodolfo Hernández: 98 votos (71.01%) Gustavo Petro: 40 votos (28.98%)  Votos válidos: 138 Votos en blanco: 0 Votos nulos: 0 Votos no marcados: 0
2023-04-10T15:26:19.874214Z	Si	2023-04-10T15:26:19.874134Z	6.52		No			1126	2612	1538635695069270021	1	Quinto boletín mesas escrutadas 19.58%  Rodolfo Hernández 1.527.000 votos  Gustavo Petro 1.580.114 votos. #EleccionesColombia2022
2023-04-10T15:26:25.346575Z	Si	2023-04-10T15:26:25.346531Z	4.89		Si	Si	Desagrado	1127	2613	1538641513550385154	1	Saben si Marbel ya salió del país???  #PetroEsPresidente 🇨🇴 #EleccionesColombia2022 🇨🇴
2023-04-10T15:26:34.357865Z	Si	2023-04-10T15:26:34.357753Z	8.478		Si	No	Alegria	1128	2614	1538640866751000578	1	Si Dios existe, por fin se acordó de Colombia, gracias mi gente. #EleccionesColombia2022
2023-04-10T15:26:39.473182Z	Si	2023-04-10T15:26:39.473097Z	4.575		Si	No	Alegria	1129	2615	1538641425256128520	1	Por fin da felicidad sentirse colombiano.  #EleccionesColombia2022
2023-04-10T15:26:45.573629Z	Si	2023-04-10T15:26:45.573529Z	5.658		No			1130	2616	1538645393206042624	1	Gustavo Petro pasa los 11 millones de votos, incluso supera la votación de Iván Duque en 2018, quien había sacado 10.400.000.  #EleccionesColombia2022
2023-04-10T15:31:17.673275Z	Si	2023-04-10T15:31:17.673163Z	271.643		Si	No	Incertidumbre	1131	2617	1538657762145669129	1	Cuándo es que se pasaba la ansiedad por las #EleccionesColombia2022 ? Porque a mí como que me dio más después del resultado que convierte a #PetroPresidente .   Esperemos lo mejor para 🇨🇴
2023-04-10T15:31:25.147093Z	Si	2023-04-10T15:31:25.147011Z	7.068		Si	No	{"choices": ["Alegria", "Sorpresa", "Confianza"]}	1132	2618	1538645783385448451	1	No me la creo todavía. ¿Es cierto que elegimos #VivirSabroso por los próximos 4 años?
2023-04-10T15:31:34.571085Z	Si	2023-04-10T15:31:34.571039Z	9.058		Si	No	{"choices": ["Alegria", "Confianza"]}	1133	2619	1538654369863847937	1	@Santialarconu Abrazamos la esperanza y tendremos un cambio, lento, doloroso, complejo, pero siempre para #VivirSabroso
2023-04-10T15:31:41.776747Z	Si	2023-04-10T15:31:41.776668Z	6.861		Si	No	{"choices": ["Alegria", "Confianza"]}	1134	2620	1538656251156078595	1	El triunfo esperado. #PetroPresidente #FranciaMarquezVicepresidenta #PactoHistorico por una Colombia en paz, igualitaria y conectada con los cambios y aspiraciones de nuevas generaciones. A luchar contra esta corrupción que nos hunde en la pobreza y la violencia. #VivirSabroso
2023-04-10T15:31:52.073934Z	Si	2023-04-10T15:31:52.073890Z	9.925		Si	No	Confianza	1135	2621	1538672096846520320	1	@Meriendismo Me quedo con este mensaje y no el de petro, #vivirsabroso
2023-04-10T15:32:00.007628Z	Si	2023-04-10T15:32:00.007576Z	7.554		Si	No	{"choices": ["Alegria", "Confianza"]}	1136	2622	1538675471709360130	1	Hoy en Colombia ganó el cambio, ganó la lucha de muchos, ganaron las voces de los jóvenes que buscan un mejor futuro, ganaron también las voces que callaron.   Hoy Colombia supo elegir!   #PetroEsPresidente #FranciaEsVicepresidenta  #ColombiaElige
2023-04-10T15:32:04.595712Z	Si	2023-04-10T15:32:04.595673Z	4.279		Si	No	{"choices": ["Alegria", "Confianza"]}	1137	2623	1538676158505668609	1	Olla comunitaria de celebración? - Olla comunitaria de celebración!!  #PetroEsPresidente
2023-04-10T15:32:09.972874Z	Si	2023-04-10T15:32:09.972794Z	5.02		Si	No	Alegria	1138	2624	1538675736172810240	1	Saben? hoy Me siento orgullosa de mi Presidente electo.  #PetroEsPresidente
2023-04-10T15:32:14.047846Z	Si	2023-04-10T15:32:14.047795Z	3.744		Si	No	{"choices": ["Alegria", "Confianza"]}	1139	2625	1538680016766177281	1	#PetroEsPresidente y me siento orgulloso de ser mezcla de negro e indígena, eso finalmente es Colombia
2023-04-10T15:32:22.327422Z	Si	2023-04-10T15:32:22.327370Z	7.946		Si	Si	{"choices": ["Desagrado", "Alegria"]}	1140	2626	1538678699955978240	1	Será que la Cabal le sigue los pasos a Marbelle? #PetroEsPresidente
2023-04-10T15:32:27.594072Z	Si	2023-04-10T15:32:27.593984Z	4.935		Si	No	Alegria	1141	2627	1538682169417138177	1	@JRlopezbeltran Estoy feliz por el pueblo de Colombia y siento una emoción tan grande, como cuando en Mexico derrotamos al PRIAN con el triunfo de #AMLO   Solo recordar, ese día,me pone la piel chinita y se me mete un #EsUnHonorEstarConObrador en los ojos  #PetroEsPresidente  🇨🇴❤️🇲🇽
2023-04-10T15:36:10.815638Z	Si	2023-04-10T15:36:10.815562Z	222.851		Si	No	{"choices": ["Alegria", "Confianza"]}	1142	2628	1538684161476657153	1	Soy el único que está llorando de felicidad, al escuchar a @FranciaMarquezM y a @petrogustavo ? Que felicidad! Si se pudo! #PetroEsPresidente
2023-04-10T15:36:14.922577Z	Si	2023-04-10T15:36:14.922495Z	3.733		Si	No	{"choices": ["Alegria", "Confianza"]}	1143	2629	1538687037573894145	1	Grande @petrogustavo agradeciendo  en su discurso antes que nadie  a su señora madre ❤ ✊✊  #PetroEsPresidente #PetroEsMiPresidente
2023-04-10T15:36:21.442411Z	Si	2023-04-10T15:36:21.442331Z	6.169		Si	No	Alegria	1144	2630	1538690540824403968	1	¡Gracias mi Boyacá del alma! Especialmente a Cubará, Paz del Río, Nobsa, Tibasosa, Motavita, Sogamoso, Duitama y, a la que ha sido mi casa por tanto tiempo, mi Tunja querida.  264.270 boyacenses confiaron en el cambio de este país 🗳  #PetroEsPresidente  #FranciaEsVicepresidenta
2023-04-10T15:36:33.606459Z	Si	2023-04-10T15:36:33.606390Z	11.81		Si	No	{"choices": ["Decepción", "Desagrado"]}	1145	2631	1538689814043713536	1	Me asombra ver el "Colombia me dueles", "Nos llevo el putas", "El país está de luto", Colombia duele hace más de 50 años, el putas nos ha llevado por más de 50 años, el País está de luto hace más de 50 años, todo esto no es cuestión de ahora #Colombia #PetroEsPresidente
