annotator	created_at	tweet_id	sentimento	text	answer	id	ironia	emocion	annotation_id	updated_at	relevancia	lead_time
1	2023-02-22T12:37:03.227073Z	1530359509092388869	Decepción	#DebateFinal No es objetivo. Me parece que los moderadores estan parcializados. Esperaba un poco mas de @NoticiasCaracol pero bueno...Que mas se espera de un medio privado colombiano.		300	No	Si	300	2023-02-22T12:37:03.227116Z	Si	5.418
1	2023-02-23T13:57:11.237976Z	1530358933705179137	Decepción	@NoticiasCaracol Qué no se note el sesgo de @NestorMoralesC,no sorprende en un "periodista" pro Duque-Fico. #DebateFinal		301	No	Si	301	2023-02-23T13:57:11.238062Z	Si	18.682
1	2023-02-23T13:57:22.632750Z	1530359159979397120	Desagrado	#DebateFinal Fajardo hablando de preservar el medio ambiente con Hidroituango goteándole en la nuca		302	Si	Si	302	2023-02-23T13:57:22.632831Z	Si	10.918
1	2023-02-23T14:00:53.315627Z	1530362793752465410	Desagrado	¡ATENCIÓN COLOMBIA!  #DebateFinal Nestor Morales funge como candidato, le controvierte todo a Petro con afirmaciones y preguntas venenosas. Como siempre en los debates, periodistas, Fajardo y Fico atacan a Petro, pero se copian del Programa de Petro.		303	No	Si	303	2023-02-23T14:00:53.315681Z	Si	210.215
1	2023-02-23T14:03:28.228685Z	1530362003209994242	Desagrado	Qué un candidato se dedique a desmentir a otro y agote su tiempo  en ello, en pleno debate, en vivo, lo único que quiere decir es que Petro impuso agenda y que el establecimiento en pleno está más preocupado por desmentir que por proponer. A eso llegaron. #DebateFinal		304	No	Si	304	2023-02-23T14:03:28.228726Z	Si	154.5
1	2023-02-23T14:03:43.657376Z	1530362589238247441	Admiración	Me encanta cómo Fajardo está desenmascarando a Petro y sus mentiras en vivo. #ColombiaDecide #DebateFinal		305	No	Si	305	2023-02-23T14:03:43.657428Z	Si	15.072
1	2023-02-23T14:03:57.545326Z	1530361719842824194	{"choices": ["Asco", "Miedo"]}	Ver a @petrogustavo dar más vueltas que acróbata del circo del sol por explicar sus propuestas populistas, es poético. Definitivamente este vendedor de humo va a terminar igual que @gabrielboric. #DebatePresidencial #DebateFinal #DebateDelViernes @NoticiasCaracol		306	No	Si	306	2023-02-23T14:03:57.545410Z	Si	13.528
1	2023-02-23T14:04:03.631380Z	1530362691738640384	Desagrado	Fajardo atacando a Petro en todo momento, no falla! 4 años y no entendió nada, solo espero la quemada. #DebateFinal		307	No	Si	307	2023-02-23T14:04:03.631469Z	Si	5.739
1	2023-02-23T14:04:11.558691Z	1530364417195577344	Desagrado	Hoy pusieron el atril azul para que no se viera que Fico tiene el teléfono 😏 #DebateFinal		308	Si	Si	308	2023-02-23T14:04:11.558736Z	Si	7.591
1	2023-02-23T14:04:17.526541Z	1530365757070233602	Desagrado	No Fajardo usted no controla su sueño ahora si va controlar a un paro nacional  #DebateFinal		309	No	Si	309	2023-02-23T14:04:17.526645Z	Si	5.572
1	2023-02-23T14:05:14.723841Z	1530367746185342976	Tristeza	@cetapiero @FicoGutierrez #DebateFinal Brindar alternativas para el trabajo de la tierra que los aleje del.cultivo de la hoja de coca Lastimosamente utilizada para la producción de cocaína #FicoElGanador		310	No	Si	310	2023-02-23T14:05:14.723921Z	Si	56.84
1	2023-02-23T14:05:25.871130Z	1530365996275490816	{"choices": ["Desagrado", "Miedo"]}	La prueba reina de que @FicoGutierrez es la continuación de @IvanDuque es que NUNCA HA CRITICADO UNA SOLA COSA DE DUQUE. Dice que hay que cambiar el país y propone lo mismo de hace 4 años. No nos engañan uribistas: Fico tiene el segundo acto del libreto de Duque. #DebateFinal		311	No	Si	311	2023-02-23T14:05:25.871171Z	Si	10.798
1	2023-02-23T14:05:34.849156Z	1530367987051638785	Asco	#DebateFinal??? ES UN ASCO TOTAL @NoticiasCaracol es tan sucio, que se dedican solo atacar a @petrogustavo, los medios prepagos VERGÜENZA NACIONAL, NINGUNO LE DA EN LOS TALONES A Petro, @FicoGutierrez @sergio_fajardo cero ideas, Fajardo no produce ni lastima, SOLO ATAQUES!!		312	No	Si	312	2023-02-23T14:05:34.849245Z	Si	8.627
1	2023-02-23T14:06:02.270847Z	1530367818495049728	Admiración	#DebateFinal Federico Gutiérrez dice cumplirá los Acuerdos de Paz y que haría presencia en los territorios llegando con todos los programas sociales.		313	No	Si	313	2023-02-23T14:06:02.270976Z	Si	27.061
1	2023-02-23T14:06:16.541964Z	1530366859228463104	Admiración	Se nota que a @petrogustavo solo le querían hacer la encerrona, pero ahí está Petrosky respondiendo y defendiendo sus propuestas.  #DebateFinal		314	No	Si	314	2023-02-23T14:06:16.542069Z	Si	13.904
1	2023-02-23T14:06:22.190523Z	1530370320808525826	{"choices": ["Admiración", "Confianza"]}	Viendo el #debatefinal concluí de nuevo que quiero que Petro sea mi presidente, para que todos los colombianos podamos vivir sabroso. #yovotopetropresidente		315	No	Si	315	2023-02-23T14:06:22.190636Z	Si	5.266
1	2023-02-23T14:08:29.723700Z	1530370577592160257	Desagrado	#DebateFinal ¿sólo yo le veo la mirada de odio que pone @NestorMoralesC cuando Petro lo interpela por sus sesgadas opiniones y sus tergiversaciones?		316	No	Si	316	2023-02-23T14:08:29.723787Z	Si	127.165
1	2023-02-23T14:08:47.633705Z	1530370292035555330	Admiración	Jmmm @NestorMoralesC se enamoró de @petrogustavo, eso si es cierto. Ahora usa a @sergio_fajardo pa que no se note; lo bueno fue que respondió bien, de hecho fue brillante porque le dio a Petro donde era. #DebateFinal		317	No	Si	317	2023-02-23T14:08:47.633796Z	Si	17.561
1	2023-02-23T14:09:11.367188Z	1530369186890932224		Puedo responde la pregunta?es que ya le metieron la respuesta... fico #DebateFinal		318	Si	Si	318	2023-02-23T14:09:11.367235Z	Si	23.391
1	2023-02-23T14:09:27.510789Z	1530368412135919618	Agrado	María Alejandra, la única imparcial del debate!#debateFinal		319	No	Si	319	2023-02-23T14:09:27.510872Z	Si	15.793
1	2023-02-23T14:09:36.097645Z	1530371076437512192	Desagrado	Cuántos meses de campaña, cuántos debates y ese Fico Gutierrez no pudo entender la diferencia entre exploración y explotación petrolera.  #DebateFinal Caracol		320	No	Si	320	2023-02-23T14:09:36.097748Z	Si	8.246
1	2023-02-23T14:09:40.091921Z	1530372136111689728	Desagrado	#DebateFinal Entonces Fico se enredo con la pregunta de Nestor no conoce ni a los Aguilar , Geneco  ni Char .		321	No	Si	321	2023-02-23T14:09:40.092017Z	Si	3.636
1	2023-02-23T14:09:50.665534Z	1530373071059689477	Desagrado	Mañana le harán la de memes a fajardo por decir que se excitó xd  #DebateFinal		322	No	Si	322	2023-02-23T14:09:50.665596Z	Si	10.24
1	2023-02-23T14:09:56.599239Z	1530374134441574401	Desagrado	Fico no conoce a los Char ni a los Geneco. JAJAJAJAJAJAJAJAJAJAJAJAJAJAA  #DebateFinal		323	No	Si	323	2023-02-23T14:09:56.599350Z	Si	5.559
1	2023-02-23T14:10:02.825553Z	1530375654939807744	Desagrado	A Duque no lo respetan ni en el #DebateFinal 🤣		324	No	Si	324	2023-02-23T14:10:02.825599Z	Si	5.893
1	2023-02-23T14:10:06.782157Z	1530375494515949574	Asco	Néstor Morales es un ignorante, mediocre  #DebateFinal		325	No	Si	325	2023-02-23T14:10:06.782264Z	Si	3.606
1	2023-02-23T14:10:57.511990Z	1530376396647845888	Confianza	Me siento tan tranquila al saber que mi voto es por @petrogustavo, con este debate reafirma el porqué de mi voto para el cambio!   #DebateDefinitivo #DebatePresidencial #DebateFinal		326	No	Si	326	2023-02-23T14:10:57.512075Z	Si	50.354
1	2023-02-23T14:11:09.909614Z	1530376184021798915	Decepción	En ese #DebateFinal no hablaron de apoyo al deporte que es por lo único que de vez en cuando se une un país. Chao.   Las alegrías llegan a Colombia gracias a nuestros deportistas…		327	No	Si	327	2023-02-23T14:11:09.909656Z	Si	12.064
1	2023-02-23T14:11:20.212366Z	1530376968541245440	Desagrado	@sergio_fajardo en su afán de no parecerse a petro, terminó siendo una copia de FICO, desempleado, que se copia la ideas y todo su discurso lo basa en su ego, y sobretodo en un ataque hasta sin argumentos contra petro. #DebateFinal		328	No	Si	328	2023-02-23T14:11:20.212409Z	Si	9.994
1	2023-02-23T14:11:24.895549Z	1530376872588099587	Confianza	#YoVotoPetroPresidente #DebateFinal  A votar temprano que el cambio es en primera Por el bien del Pais 🇨🇴🇨🇴🇨🇴		329	No	Si	329	2023-02-23T14:11:24.895585Z	Si	4.374
1	2023-02-23T14:11:31.323267Z	1530378561776930817	{"choices": ["Admiración", "Desagrado"]}	Juan Roberto Vargas es una persona decente. Néstor Morales es una porquería de persona. #DebateFinal		330	No	Si	330	2023-02-23T14:11:31.323347Z	Si	5.961
1	2023-02-23T14:11:49.659809Z	1530379063440941059	Desagrado	¿Cómo hpts @NestorMoralesC afirma que habrá segunda vuelta? Verle la jeta el domingo, aceptando el triunfo de Gustavo Petro en primera, no tendrá precio. #PetroEsElCambio #DebateFinal		331	No	Si	331	2023-02-23T14:11:49.659899Z	Si	17.873
1	2023-02-23T14:11:58.499069Z	1530378503077642245	{"choices": ["Admiración", "Confianza"]}	Saluda 👋🏻 al principió y da las gracias 🙏🏻 al final.  Dice que fue educado con valores y es coherente con ellos. Sus acciones acompañan su discurso y generan la confianza que necesitamos para unir a Colombia 🇨🇴 #FicoElGanador #FicoElPresidenteDeLaGente #DebateFinal		332	No	Si	332	2023-02-23T14:11:58.499110Z	Si	8.341
1	2023-02-23T14:12:14.493226Z	1530379564395941888	{"choices": ["Admiración", "Confianza"]}	Petro: "si queremos cambiar podemos ir hacia la paz, hacia el progreso productivo, hacia una democracia con transparencia" 😎 #DebateFinal  #DebatePresidencial  #YoVotoPetroPresidente		333	No	Si	333	2023-02-23T14:12:14.493271Z	Si	15.522
1	2023-02-23T14:13:22.386387Z	1530381793920266241	{"choices": ["Decepción", "Desagrado"]}	#DebateFinal ese fajardo tiene su merecido, último en todas las encuestas.  Lo de hoy es de una bajeza terrible.		334	No	Si	334	2023-02-23T14:13:22.386476Z	Si	67.452
1	2023-02-23T14:13:32.296024Z	1530381933682761730	Confianza	Queda claro lo importante que es la preparación, que nuestro voto la rompa  #DebateFinal		335	No	Si	335	2023-02-23T14:13:32.296062Z	Si	9.425
1	2023-02-23T14:13:41.600708Z	1530383456085188609	Desagrado	Hay que agradecer a Néstor Morales y compañía la oportunidad que involuntariamente dieron a Petro de lucirse en #DebateFinal @NoticiasCaracol		336	Si	Si	336	2023-02-23T14:13:41.600789Z	Si	8.754
1	2023-02-23T14:13:56.793002Z	1530386006389796865	{"choices": ["Desagrado", "Confianza"]}	Uno ve estos debates que parecen más una jauría de perros y reafirmo mi voto por @petrogustavo. El centrismo y el uribismo convergen en sus odios viscerales, para atacar a un solo candidato. #DebateFinal   @sergio_fajardo le sigue apostando al suicidio político.		337	No	Si	337	2023-02-23T14:13:56.793047Z	Si	14.677
1	2023-02-23T14:17:08.135225Z	1530389707707777024	{"choices": ["Admiración", "Desagrado", "Confianza"]}	En el #DebateFinal quede convencido de por quien va ser mi voto, hay un hombre con propuestas y dos copiones, uno que piensa en el bien social y económico del país y dos en el continuismo de la corrupcion así que #YoVotoPetroPresidente		338	No	Si	338	2023-02-23T14:17:08.135304Z	Si	190.858
1	2023-02-27T19:01:08.115482Z	1530390549261430786		Hace poco en el #denatefinal nos dimos cuenta que a problemas de corrupcion el habla bien del país pero si llegara le dará la espalda al pueblo como lo hace Duque. CIEGOS SORDOMUDOS.  Y a las preguntas siempre responde con EVASIVAS. #DebateFinal		339	No	Si	339	2023-02-27T19:01:08.115564Z	Si	610.892
1	2023-02-27T19:01:16.784520Z	1530397957283094528	{"choices": ["Desagrado", "Confianza"]}	Petro presidente, los otras torpes sin argumentos.#DebateFinal		340	No	Si	340	2023-02-27T19:01:16.784595Z	Si	8.131
1	2023-02-27T19:01:26.425319Z	1530505128595292160	{"choices": ["Admiración", "Confianza"]}	Después del #DebateFinal Mi voto es por @petrogustavo y punto!		341	No	Si	341	2023-02-27T19:01:26.425417Z	Si	9.126
1	2023-02-27T19:04:15.826069Z	1530513101778522114	Asco	Que cínico el hijueputa de Alias Fico, tiene fotos con todos los corruptos de todos los partidos más sucios y dice que el está super limpio, mentiroso #DebateFinal		342	No	Si	342	2023-02-27T19:04:15.826162Z	Si	168.912
1	2023-02-27T19:04:37.163662Z	1530535469800366086	Desagrado	#DebateFinal Al debate final le hizo falta el alma y el espíritu que le ponen los candidatos del Centro Democrático y del Uribismo.		343	Si	Si	343	2023-02-27T19:04:37.163750Z	Si	20.707
1	2023-02-27T19:09:37.656818Z	1530569355532111873	{"choices": ["Decepción", "Desagrado"]}	#DebateFinal Los Petristas son Petristas porque no entienden lo que propone, pero si usted si lo entiende y va a votar en blanco, prácticamente será cómplice de la pérdida de la democracia.		344	No	Si	344	2023-02-27T19:09:37.656924Z	Si	299.862
1	2023-02-27T19:09:49.268443Z	1530597304423563268	Admiración	Quisiera tener la paciencia de Petro, pero lastimosamente me tocó la de Rodolfo.  #DebateFinal #YoVotoPetroPresidente		345	No	Si	345	2023-02-27T19:09:49.268485Z	Si	11.253
1	2023-02-27T19:09:58.781129Z	1530597995464605696		Con lo visto en #DebateFinal no veo en lo de "mejor persona"		346			346	2023-02-27T19:09:58.781217Z	No	9.104
1	2023-02-27T19:10:15.889789Z	1530636862628499457	{"choices": ["Admiración", "Desagrado"]}	Ni las propuestas desfinanciadas de @petrogustavo  Ni el clientelismo e inexperiencia de @FicoGutierrez  Mucho menos la demagogia de @ingrodolfohdez  Sí la capacidad de gestión, transparencia y voluntad política de cambio real de @sergio_fajardo #DeFrenteConFajardo  #DebateFinal		347	No	Si	347	2023-02-27T19:10:15.889860Z	Si	16.725
1	2023-02-27T19:10:31.878513Z	1530533095111372804	Confianza	@jarizabaletaf #VoyConFederico a votar en masa señores para meterle sus 11 millones de votos por la democracia de nuestro país		348	No	Si	348	2023-02-27T19:10:31.878576Z	Si	15.603
1	2023-02-27T19:10:35.899038Z	1530536609879318528	Confianza	#VoyConFederico vamos que la gente no quiere más polarización		349	No	Si	349	2023-02-27T19:10:35.899087Z	Si	3.666
1	2023-02-27T19:10:41.449094Z	1530538912376049664	Confianza	#VoyConFederico por ser una propuesta seria para el futuro de Colombia		350	No	Si	350	2023-02-27T19:10:41.449150Z	Si	5.206
1	2023-02-27T19:10:47.535044Z	1530547124588404739	Confianza	Amo mi país tiene sus falencias sin duda pero tienemod libertad de expresión!#VoyConFederico		351	No	Si	351	2023-02-27T19:10:47.535121Z	Si	5.728
1	2023-02-27T19:10:51.180097Z	1530547115348443137	Confianza	#VoyConFederico Por la democracia, las libertades y el futuro de mi querida Colombia. #VoyConFico Colombia Libre !!!		352	No	Si	352	2023-02-27T19:10:51.180147Z	Si	3.284
1	2023-02-27T19:10:56.795075Z	1530551533443719168	{"choices": ["Admiración", "Confianza"]}	#VoyConFederico por que es el único capaz de unir al país, por que con él tendremos libertad, por que el estado será amigo y no verdugo del empresario, por que con sus propuestas se aumentará el empleo y nuestra nación crecerá.		353	No	Si	353	2023-02-27T19:10:56.795119Z	Si	5.306
1	2023-02-27T19:11:01.517996Z	1530549812361408513	Confianza	@jarizabaletaf #VoyConFederico porque sus propuestas son las mejores para el progreso de nuestro país. Fico y Lara me representan.		354	No	Si	354	2023-02-27T19:11:01.518069Z	Si	4.359
1	2023-02-27T19:11:04.797594Z	1530552591461060610	Confianza	#VoyConFederico Por que es el único que propone llegar con seguridad y inversión, controlada al Campo		355	No	Si	355	2023-02-27T19:11:04.797676Z	Si	2.915
1	2023-02-27T19:11:14.383389Z	1530557738090213376	{"choices": ["Desagrado", "Confianza"]}	@nicolaspetroB Este vio otro debate porque el que salió trasquilado y esquilado fue su papá! Le demostraron con pruebas que no es más que un vendedor de humo y un mentiroso compulsivo! #VoyConFederico y vamos a ganar 🇨🇴😃👍🏻		356	No	Si	356	2023-02-27T19:11:14.383462Z	Si	9.223
1	2023-02-27T19:11:17.120276Z	1530563953042104320	Confianza	#VoyConFederico vamos Fico go go go		357	No	Si	357	2023-02-27T19:11:17.120326Z	Si	2.252
1	2023-02-27T19:11:25.026865Z	1530586035385683971	{"choices": ["Desagrado", "Confianza"]}	PORQUEVA CON MANO DURA ALOS CRIMINALES GUERRILLE ROS #VoyConFederico		358	No	Si	358	2023-02-27T19:11:25.026909Z	Si	7.404
1	2023-02-27T19:11:35.382798Z	1530600518724292608	{"choices": ["Desagrado", "Confianza"]}	Pero , espero que registrador no nos salga con ninguna patuleca.#VoyConFederico		359	No	Si	359	2023-02-27T19:11:35.382904Z	Si	9.927
1	2023-02-27T19:11:38.453559Z	1530602698617327616	Confianza	Por la democracia y la libertad #VoyConFederico		360	No	Si	360	2023-02-27T19:11:38.453616Z	Si	2.644
1	2023-02-27T19:11:42.502863Z	1530605258963132418	Confianza	#VoyConFederico por la defensa de la democracia		361	No	Si	361	2023-02-27T19:11:42.502913Z	Si	3.576
1	2023-02-27T19:14:40.536223Z	1530606295451152385	{"choices": ["Admiración", "Desagrado"]}	@Jaimar1421Mena @petrogustavo Se nota que usted tampoco entiende ni arepa de lo que dicen. Fico protege la propiedad de esos dineros para progresar. Petro quiere democratizarlos y joder al país entero #VoyConFederico		362	No	Si	362	2023-02-27T19:14:40.536264Z	Si	177.591
1	2023-02-27T19:14:49.060199Z	1530621968474595329	{"choices": ["Admiración", "Confianza"]}	@jarizabaletaf @Ospcol Yo,soy él soñador! Y prefiero a fico, por qué quiero que retome las riendas de 🇨🇴 que se perdieron desde 2010. #VoyConFederico		363	No	Si	363	2023-02-27T19:14:49.060243Z	Si	8.181
1	2023-02-27T19:15:01.244476Z	1530620057725898757	Desagrado	@Danielbricen ¿Recuerdan la reversa de Petro en campaña hace cuatro años con el cuento de la constituyente? #VoyConFederico		364	No	Si	364	2023-02-27T19:15:01.244560Z	Si	11.857
1	2023-02-27T19:15:05.752319Z	1530620438954508291	Confianza	@Enrique_GomezM @jorgellinasg Dr. Gómez, vamos en el 26 con usted.  por Colombia y nuestra democracia #VoyConFederico		365	No	Si	365	2023-02-27T19:15:05.752403Z	Si	4.148
1	2023-02-27T19:15:18.030581Z	1530625546090053634	Asco	Si queremos votar en 4 años y los nuevos Kishneralcozerpetro no se queden  en el poder #VoyConFederico		366	No	Si	366	2023-02-27T19:15:18.030659Z	Si	11.903
1	2023-02-27T19:15:32.378657Z	1530625132762374146	Decepción	@sergio_fajardo Sergio te felicito ayer que bien debate...pero en todo el tiempo de campaña tuviste muchos errores y te fuiste contra Fico y el no era te enemigo, tu verdadero enemigo era el imnombrable.... Lo siento #VoyConFederico		367	No	Si	367	2023-02-27T19:15:32.378704Z	Si	13.999
1	2023-02-27T19:15:35.268790Z	1530627611138965506	Confianza	#VoyConFederico...tiene un RUMBO seguro y unas PROPUESTAS realizables.		368	No	Si	368	2023-02-27T19:15:35.268864Z	Si	2.547
1	2023-02-27T19:15:38.179005Z	1530634085231517696	Confianza	No lo he dudado ni lo dudare #VoyConFederico presidente!!		369	No	Si	369	2023-02-27T19:15:38.179050Z	Si	2.585
1	2023-02-27T19:15:40.826705Z	1530648676313575432	Confianza	@jarizabaletaf Mi nombre es Claudia voto por Federico porque respeta la libertad religiosa #VoyConFederico		370	No	Si	370	2023-02-27T19:15:40.826777Z	Si	2.279
1	2023-02-27T19:15:42.870638Z	1530648135176962054	Confianza	El único que puede salvar la patria  #VoyConFederico		371	No	Si	371	2023-02-27T19:15:42.870689Z	Si	1.703
1	2023-02-27T19:15:47.257886Z	1530657830193307653	Confianza	#VoyConFederico listo  ya a votar mañana en miami fl		372	No	Si	372	2023-02-27T19:15:47.257932Z	Si	4.049
1	2023-02-27T19:15:54.376217Z	1530673537521811456	Confianza	Por el empleo, por la libertad, por el desarrollo y por nuestro bienestar, yo también #VoyConFederico		373	No	Si	373	2023-02-27T19:15:54.376262Z	Si	6.805
1	2023-02-27T19:15:59.406526Z	1530677645935054850	{"choices": ["Miedo", "Confianza"]}	#VoyConFederico porque necesitamos seguir en democracia, no en dictadura.		374	No	Si	374	2023-02-27T19:15:59.406635Z	Si	4.708
1	2023-02-27T19:16:01.805999Z	1530359111258357763	Confianza	@FicoGutierrez @jarizabaletaf #FicoElGanador  . Nuestro presidente . Vamos bien claro y despacio llegaremos a la meta 🙏🙏🇨🇴🇨🇴🇨🇴		375	No	Si	375	2023-02-27T19:16:01.806050Z	Si	2.047
1	2023-02-27T19:16:03.996534Z	1530358823797633024	Confianza	Sopa y seco de FICO PRESIDENTE a Petro en el debate. #FicoElGanador		376	No	Si	376	2023-02-27T19:16:03.996581Z	Si	1.86
1	2023-02-27T19:16:06.667964Z	1530367963764867079	Confianza	Federico va a hacer lo que prometió Duque y que no hizo. #Fuedicho #FicoElGanador		377	No	Si	377	2023-02-27T19:16:06.668023Z	Si	2.362
1	2023-02-27T19:16:12.819612Z	1530377249681248256	Confianza	Entre más es escucho a Petro, más me convenzo de que Fico es la mejor opción para salvar a Colombia.   Este domingo vamos a votar por #FicoElGanador		378	No	Si	378	2023-02-27T19:16:12.819656Z	Si	5.823
1	2023-02-27T19:16:20.859381Z	1530381538621267972	Desagrado	#FicoElGanador Me.hizo reir cuando dijeron narcotraFICO y el sale con "puedo responder esa pregunta?? Jajajajaja. Que los hizo reir a ustedes??		379	No	Si	379	2023-02-27T19:16:20.859425Z	Si	7.711
1	2023-02-27T19:16:22.863285Z	1530381022197686272	Confianza	Definitivamente mi voto es para ti!#FicoElGanador		380	No	Si	380	2023-02-27T19:16:22.863382Z	Si	1.644
1	2023-02-27T19:16:32.024271Z	1530388260895215617	Desagrado	Le. Pregunta es ¿ cual de todos los @petrogustavo (s) nos va a gobernar? Porque es cada debate es diferente un día habla de subcidios, otro día de trabajo, un día habla de no exploración de petroleo, otro día habla de si a la exploración, que personalidad gobernará #FicoElGanador		381	No	Si	381	2023-02-27T19:16:32.024326Z	Si	8.812
1	2023-02-27T19:16:38.340187Z	1530531424096423939	Confianza	@EsConFajardo @sergio_fajardo Y la próxima semana lo serás aún más, cuando te unas a #FicoElGanador 😉🙌🏼		382	No	Si	382	2023-02-27T19:16:38.340245Z	Si	5.977
1	2023-02-27T19:16:55.959259Z	1530663320033890304	{"choices": ["Desagrado", "Miedo"]}	Usted quiere ver a Diosdado, Maduro o Daniel Ortega junro a Piedad Teodolar recibiendo honores en la casa de Nariño? #VoyConFederico #FicoElGanador		383	No	Si	383	2023-02-27T19:16:55.959308Z	Si	12.051
1	2023-02-27T19:17:02.840276Z	1530754199868395521	Confianza	No se les olvide VOTAR... La Leche 🍆💦 #EleccionesColombia		384	No	Si	384	2023-02-27T19:17:02.840327Z	Si	6.547
1	2023-02-27T19:17:06.732336Z	1530854632053956616	Confianza	A todos los que les toca ser Jurado de votación, les deseo lo mejor y espero que hagan todo tal y como es por una buena democracia y por el buen futuro de nuestro país. #EleccionesColombia		385	No	Si	385	2023-02-27T19:17:06.732378Z	Si	3.548
1	2023-02-27T19:17:09.787729Z	1530865935409717249	Confianza	Jurado as always, a cumplir y ser garante en este momento histórico y que el bien germine ya! #EleccionesColombia #Elecciones2022 #Cali		386	No	Si	386	2023-02-27T19:17:09.787778Z	Si	2.73
1	2023-02-27T19:17:12.901973Z	1530872037476007936	Confianza	Madrugando un domingo porque tengo mi cita más importante en 4 años #EleccionesColombia  #EleccionesPresidenciales		387	No	Si	387	2023-02-27T19:17:12.902020Z	Si	2.809
1	2023-02-27T19:17:15.112329Z	1530884199946801152	Confianza	Que hoy la historia para Colombia sea diferente 🤞🏻  #EleccionesColombia #ElCambioEnPrimera		388	No	Si	388	2023-02-27T19:17:15.112422Z	Si	1.872
1	2023-02-27T19:17:19.282856Z	1530911058575122433	Confianza	Los valores de una sociedad deben de tener como referente a sus dirigentes y creo firmemente que personas que le han hecho tanto daño a nuestro país no serán esos referentes. #EleccionesColombia		389	No	Si	389	2023-02-27T19:17:19.282898Z	Si	3.82
1	2023-02-27T19:17:26.497752Z	1530915616693096448		Hoy amanecí siendo jurado de votación #EleccionesColombia		390	No	No	390	2023-02-27T19:17:26.497795Z	Si	6.773
1	2023-02-27T19:17:29.681381Z	1530917525579603971	Confianza	Listo el voto ✨ si Dios quiere hoy ganamos #EleccionesColombia		391	No	Si	391	2023-02-27T19:17:29.681462Z	Si	2.693
1	2023-02-27T19:17:31.896317Z	1530921636400189441	Confianza	ES HOY ES HOY !!! #EleccionesColombia		392	No	Si	392	2023-02-27T19:17:31.896356Z	Si	1.757
1	2023-02-27T19:17:40.651093Z	1530934355664805888	Confianza	Mi mamá, víctima del paramiliritarismo en el Urabá -en su adolescencia-, nunca había ejercido su derecho al voto. Hoy, a sus 44 años, lo ha hecho por @petrogustavo.  #PactoHistorico #elcambioesenprimera #MiVotoEsSecretosky #EleccionesColombia		393	No	Si	393	2023-02-27T19:17:40.651151Z	Si	8.344
1	2023-02-27T19:17:48.375613Z	1530936471208828929	{"choices": ["Admiración", "Confianza"]}	Una mujer negra de vicepresidenta, dirán que eso ya pasó en Estados Unidos, tendré que decir que no es igual, hoy llega una mujer negra que conserva su cultura, sin mimetizaese en los ademanes blancos #EleccionesColombia		394	No	Si	394	2023-02-27T19:17:48.375665Z	Si	7.264
1	2023-02-27T19:18:02.813567Z	1530937764811788288	Confianza	@Polombiacol @DCoronell #EleccionesColombia #Elecciones2022 #EleccionesPresidenciales  Desperté a las 6:00, leí #LosDanieles, vi por 3a vez #BohemianRhapsody, escuché "We are the champions" y "Another one bites the dust", voté y a las 9:30 a.m. compré un tamal para celebrarme hacer #ElCambioEnPrimera.		395	No	Si	395	2023-02-27T19:18:02.813624Z	Si	13.985
1	2023-02-27T19:18:09.103594Z	1530940297684959232	Confianza	#EleccionesColombia Porque el país avance y no retroceda, unidos para apoyar la libertad democrática.		396	No	Si	396	2023-02-27T19:18:09.103639Z	Si	5.849
1	2023-02-27T19:27:06.823467Z	1530943774951628805	{"choices": ["Desagrado", "Confianza"]}	Voten hoy, es importante. Voten en nombre de quienes fueron asesinados durante el Paro Nacional. Insistan, insistamos, “Hasta que la dignidad se haga costumbre”.  #EleccionesColombia		397	No	Si	397	2023-02-27T19:27:06.823511Z	Si	20.251
1	2023-02-27T19:27:25.671541Z	1530960255961780229	{"choices": ["Admiración", "Confianza"]}	6 años aprendiendo y haciendo política con @sergio_fajardo para mí honor y un orgullo ser parte de ese equipo. Aquí vamos de nuevo #EleccionesColombia		398	No	Si	398	2023-02-27T19:27:25.671587Z	Si	18.542
1	2023-02-27T19:27:41.843139Z	1530976856945610754	{"choices": ["Alegria", "Confianza"]}	Por única vez no me desespere en el tráfico pesado de Medellín, si es para ejercer nuestro derecho al voto salgan todos y que hagamos filas. #ColombiaDecide #EleccionesColombia		399	No	Si	399	2023-02-27T19:27:41.843187Z	Si	15.827
1	2023-02-27T19:28:08.051843Z	1530981088268517378		#EleccionesColombia #CamiloGranada “Serían dos candidatos antisistema que estarían peleando la presidencia en Colombia”.		400		No	400	2023-02-27T19:28:08.051906Z	Si	25.868
1	2023-02-27T19:28:24.463068Z	1530994811079217153		Que impotencia al saber que #Marbelle  y la #cabal ya hicieron maletas para salir del pais 😭😭 quien mas me acompaña en esta tristeza simplemente ESPETACULAR 😍😍  #PetroPresidenteEnPrimera #elcambioesenprimera #EleccionesColombia		401	Si	Si	401	2023-02-27T19:28:24.463163Z	Si	16.089
1	2023-02-27T19:28:32.484520Z	1530994889558790145	Confianza	Orando por la gran nación de Colombia 🇨🇴. Hoy celebran elecciones presidenciales. Un pais que lleva un lugar especial en mi corazón. Tengo amigos queridos allí y le pido al Señor que tome el control de este proceso. #EleccionesColombia		402	No	Si	402	2023-02-27T19:28:32.484595Z	Si	7.675
