text,emotion,date
"@marquez_nandito Si, es el terror de los corruptos, los deja chiquitos en comparación suya.",Miedo,2021-04-26T00:00:00Z
"""Let everything happen to you
Beauty and terror 
Just keep going
No feeling is final.""

- Rainer Maria Rilke",Miedo,2021-04-26T00:00:00Z
3-0. ¡Jaque mate! Semestre de terror para el Dep. Cali.,Miedo,2021-04-26T00:00:00Z
El VAR en estos partidos que horror,Miedo,2021-04-26T00:00:00Z
"@NoticiasCaracol QUE HORROR VER A FAJARDO MARTA LUCIA 
EL MENOS MALO ES FRANCISCO  NO HAY NADA BUENO 
SI LLEGA A GANAR PETRO TIENE QUE CAMBIAR MUCHO UN 79% EL SABE CON QUIENES """" PORQUE EN ESE SENTIDO NO ES COMO VENEZUELA  """"",Miedo,2021-04-26T00:00:00Z
"@Samdvid @ELTIEMPO Era de esperarse bb, la vieja confiable para aterrorizar el pueblo y no proteste por sus p()®Q'r!as",Miedo,2021-04-26T00:00:00Z
"Porqué todos nos sale mal, porque la alcaldesa que dice ser de @SantaFe nos da la espalda y cierra Bogotá para copa Internacional, porque los jugadores no ponen guevas en partidos decisivos, porqué no podemos aprovechar la altura y nos mandan para Armenia? Que asco!",Repulsión,2021-04-26T00:00:00Z
Hey que asco en serio😤😠😡🤬 https://t.co/hOR36PljvG,Repulsión,2021-04-26T00:00:00Z
@LNV22 @conurbanera Jajaajq asco,Repulsión,2021-04-26T00:00:00Z
@FachoFercho Produce asco,Repulsión,2021-04-26T00:00:00Z
"@Cathe_tr Producen asco, producen rechazo, rabia, etc...",Repulsión,2021-04-26T00:00:00Z
@AlvaroUribeVel Viejo cacorro... Tras de que ud colaboró con el asesinato de Carlos... Ahora desprestigia a su hija... Definitivamente ud es un asqueroso cáncer... Viejo hujueputa!,Repulsión,2021-04-26T00:00:00Z
@FabiMoli2 @CoachWilmarR @IvanCepedaCast @petrogustavo La derecha no tiene vergüenza... La única vergüenza acá son ustedes siguiendo ese Delincuente amnistiado que quiere traer ese socialismo quebranto daño le hace a los pueblos!!! Usted y la izquierda dan asco y serán siempre despreciados!!!,Repulsión,2021-04-26T00:00:00Z
Existen personas que son un verdadero asco,Repulsión,2021-04-26T00:00:00Z
"@EladyBanolAl @AlejoCorralesCD @CeDemocratico Me causa repudio, asco total!! Me avergüenza cuando dice que es de Belén 😭😭😭 verlo tan arrodillado al uribismo, un perrito faldero, un criminal manipulador.",Repulsión,2021-04-26T00:00:00Z
"#YoNoMarchoYoProduzco...
¿Qué es lo que producen? Será asco.",Repulsión,2021-04-26T00:00:00Z
"@angelamrobledo @ACaballeroH Usted no es Lesbiana, Negra, ni actriz
Usted es solo una vieja oportunista miserable, acomodada, mantenida y detestable. Que usa a las comunidades mencionadas para lucrarse.",Repulsión,2021-04-26T00:00:00Z
He comido tan huevo que hoy veo uno y me da asco 🤮,Repulsión,2021-04-26T00:00:00Z
"¡Qué infamia, qué asco! Iván Duque es un títere corrupto, y como todos los de esa banda delicuencial, un cínico miserable 🤬 https://t.co/DwcNsiADSF",Repulsión,2021-04-26T00:00:00Z
"@WaldinoE @JuanLuisCasCo @invimacolombia @DrRomainBrunel @drpaolandmd @pediatraencasa @roca_adrian @MdBUVOLI @claupa16 @Antonioveira @ElDoctorYuyo @MedicoFernandez @MinSaludCol @Fruizgomez @sputnikvaccine @DIMEdecisiones Lo primero tiene explicación, es un temas más geopolítico. Que es asqueroso que en la situación actual gobierno piense más en confrontaciones con Rusia, que en traer una vacuna que es bastante más efectiva que la de Sinovac",Repulsión,2021-04-26T00:00:00Z
"@VickyDavilaH Estrategia oportunista de los zurdos para dárselas de muy humanos, guácala 🤮",Repulsión,2021-04-26T00:00:00Z
"@ismene2 @HOLLMANMORRIS Leer, entender algo la política y sobretodo conocer el asqueroso mundo de todo lo que se hace por el poder, incluidas calumnias y acciones subrepticias, me hizo votar por Hollman.
El falso feminismo se aprovechó de esto en beneficio de @ClaudiaLopez. Ahí vemos las consecuencias.",Repulsión,2021-04-26T00:00:00Z
Q Asco de persona!!! https://t.co/MhihRqxdYp,Repulsión,2021-04-26T00:00:00Z
@AlvaroUribeVel Qué excelente Pater Familia. Claro que te creemos. No sabes por dónde covencernos jajaja. Falso como todo lo que dices en la justicia. Asco.,Repulsión,2021-04-26T00:00:00Z
Que @IvanDuque sepa que su gobierno narcoparamilitar es un asco y que la gente está mamada de su pésima gestión... Que retumbe en las calles el aliento de insurrección del pueblo!,Repulsión,2021-04-26T00:00:00Z
Que asco usted gonorrea triple hijueputaaaaaaaaaaaaaaaaa ASCOOOOOO,Repulsión,2021-04-26T00:00:00Z
#YoNoMarchoYoProduzco asco,Repulsión,2021-04-26T00:00:00Z
Los cochinos de Colombia. El que asco https://t.co/8x5ZyRzo6r,Repulsión,2021-04-26T00:00:00Z
@FabiMoli2 @arnol_florez @wilsonariasc @IvanDuque @mluciaramirez @Matador000 @JulianRoman @PinoCalad @Margaritarosadf @GustavoBolivar @JuanPabloCalvas @HOLLMANMORRIS @YoAlejoV @RobinsonDiazU @sergiobarbosach Esos términos que usan los izquierdosos que ni existen... Ustedes dan asco... Solo se puede sentir desprecio por usted y la izquierda! Peor cuando todos son IGNORANTES.... Aunque usted si es más BRUTO que los demás seguidores del Delincuente amnistiado!!!,Repulsión,2021-04-26T00:00:00Z
@diazvillanueva Me da asco a mí que no soy español y estoy al otro lado del charco.,Repulsión,2021-04-26T00:00:00Z
Que asco esta claseeee,Repulsión,2021-04-26T00:00:00Z
"@felinodion Que asco estas enfermo, mejor consiguete una novia",Repulsión,2021-04-26T00:00:00Z
"@CaroGC @JackDeLaConcha @danny8002 Parce, la normalización del maltrato... Ese tipo es un asco en cualquier sentido, no como papá es bueno. 😮",Repulsión,2021-04-26T00:00:00Z
"Los mamertos hptas celebrando el accidente de Willie Colón, es igual que si uno se alegrara de un accidente de Ruben Blades, o de Margarita Rosa, o de Julián Román, por no compartir su pensamiento, eso que se dicen ""demócratas"" y ""tolerantes"" que asco esa plaga",Repulsión,2021-04-26T00:00:00Z
"25 Abril 2020, la Universidad del valle sigue invadida Por la policía, que tristeza que los y las estudiantes no tengamos acceso al campus, pero los organismos represivos y asesinos estén ocupando el campus de Meléndez, la rectoría y la gobernadora dan asco
#tombosfueradeunivalle",Repulsión,2021-04-26T00:00:00Z
"Que programa tan INJUSTO, ROSQUERO Y CORRUPTO es Factor X de @RCNTV. GAS!!!! Dizque sacar a un excelente concursante para poder dejar al grupo EVA!! No hay derecho hola! Asi no es señores, por ahi no es. Y el ""honesto"" jurado haciendo lo que quieren o lo que les ordenan? GUACALA!",Repulsión,2021-04-26T00:00:00Z
Oiga que asco de año fue el 2020 de verdad https://t.co/EcKxRJsMK3,Repulsión,2021-04-26T00:00:00Z
"@DCoronell ¡Pero ojo como lo están logrando! ¿O es que ya están en el todo vale por ""likes""?
Personalmente opino que la suya fue la única columna buena. Revisen el porqué son tendencia, porque si se trata de eso... Semana (ese asqueroso pasquín) lo es casi todos los días ¿Entonces?",Repulsión,2021-04-26T00:00:00Z
@marthaperaltae Sinvergüenza... Pues hágalo virtual... O para ir a dar clases no puede ese antro de fecode y para salir a la calle a vagar si? Descargados... Dan asco y más sabiendo que lo que quieren es contagiar a más personas de Covid19! @ClaudiaLopez estas personas no están por encima Ley!!,Repulsión,2021-04-26T00:00:00Z
Entonces segun usted? Cuanto tiempo mas debemos esperar a un tipo que se ve displicente y sin ganas de nada. Es detestable ese tipo que se largue ya https://t.co/UB3gsp08r5,Repulsión,2021-04-26T00:00:00Z
Danovis es un asco en marca.,Repulsión,2021-04-26T00:00:00Z
Pero que asco de camara tienen estas chandas de @WinSportsTV,Repulsión,2021-04-26T00:00:00Z
Que asco de man.,Repulsión,2021-04-26T00:00:00Z
@NoticiasCaracol Los petros zombis deben estar muy contentos tracalada de ignorantes sólo dan asco dan asco,Repulsión,2021-04-26T00:00:00Z
"@santiagopazminh Jajaja en Armenia, necesito solucionar una sorpresa ya y no sé me ocurre nada",Sorpresa,2021-04-26T00:00:00Z
"Llega la citacion para la segunda dosis de vacuna para mi papa ... 
va a donde fue citado y super sorpresa ... estan agotadas!🙄@AlcaldiaEnv @braulioEMarquez #VacunasYa",Sorpresa,2021-04-26T00:00:00Z
"Pues lo dice alguien que escasamente ha trabajado, no hay sorpresa, un solo voto por ese tipejo es demasiado https://t.co/IPdQIqdw0X",Sorpresa,2021-04-26T00:00:00Z
"Todo se siente tan maravilloso cuando estas del otro lado.

* Yo después de salir de mi primera reunión en inglés.",Sorpresa,2021-04-26T00:00:00Z
"Hasta ahora la sorpresa del siglo, Milán queda afuera y Juve peligra",Sorpresa,2021-04-26T00:00:00Z
un dia maravilloso para capacitarnos desde la Defensoria del Pueblo. https://t.co/FJLnV69rnW,Sorpresa,2021-04-26T00:00:00Z
@animesa Es maravilloso.,Sorpresa,2021-04-26T00:00:00Z
@edu_hauer Excelente sorpresa para iniciar la semana 🥺🥰🥰😌🤭,Sorpresa,2021-04-26T00:00:00Z
"Salta la sorpresa en Las Ganas y hay gol en La Condomina 

Un hombre con problemas mentales envió el sobre con la navaja ensangrentada a Reyes Maroto, según la Policía https://t.co/gJ4l19derv",Sorpresa,2021-04-26T00:00:00Z
"Seguimos llevando villajuego por todos los rincones de nuestro municipio y celebrando este día tan maravilloso para nuestros niños.

📍El tablón de Támara 
#SúmateJugando 
#CrianzaAmorosa
#unidostámaraemprende
#CrianzaAmorosmasjuego 
@juegoyninez https://t.co/mgDPyON38i",Sorpresa,2021-04-26T00:00:00Z
@saludsolosalud @SistemaCardenal @TELEREVISTA_HOY Feliz Cumpleaños a la Periodista y Escritora @MaryDazaOrozco que Dios la proteja siempre con su inteligencia sensibilidad a flor de piel y conserve su maravilloso talento 💕😍 que disfrute muchísimo su Día. https://t.co/JWgLHK2QjX,Sorpresa,2021-04-26T00:00:00Z
"@EVernacci A Alberto le conozco poco, pero ha criado un maravilloso hijo. Siempre echamos de menos a Stefano.",Sorpresa,2021-04-26T00:00:00Z
"@diegobuenavent1 @MNa_Orteg1 @montanertwiter Y de que nos sirve un pais maravilloso, si quienes se lo gozan son los que se roban los 50 billones anuales con su corrupción y nos ponen a pagarlos a los mas perjudicados de ese robo sistemático??? Dejen de ser tan folcloristas y alcahuetas deo #Uribismo",Sorpresa,2021-04-26T00:00:00Z
"Estamos felices!

Presentamos nuestra nueva bandeja sorpresa, un nuevo diseño pensado para sorprender a tus seres queridos a cualquier hora del día.
En esta ocasión la hemos diseñado con todo el amor para sorprender a mamá en su día. 💗🌺
La encuentas solo aquí en @SyRCuriosity https://t.co/WsqVYRArCW",Sorpresa,2021-04-26T00:00:00Z
"Compré tiquetes para el 9 para sorprender a mi mamá para el día de la madre, luego los cambié para el 23 y ahora ponen la fecha el 30...la sorprendida fui yo 🤡🤡",Sorpresa,2021-04-26T00:00:00Z
@QuinteroCalle Maravilloso distanciamiento social!!!! Ejemplar!!!! @Areametropol @AlcaldiadeMed @GobAntioquia @metrodemedellin,Sorpresa,2021-04-26T00:00:00Z
Que a todos nos vaya maravilloso en esta semana de parciales 🥺🙏🏼❤️,Sorpresa,2021-04-26T00:00:00Z
@AngelMoreno04 Ten un maravilloso lunes hermosa!!!,Sorpresa,2021-04-26T00:00:00Z
"2/3 El éxito pasa al protagonista de un estado de alegre sorpresa, a uno natural, luego exhaustivo y finalmente un estado absurdo para la existencia.
Entonces viene la búsqueda de realismo y humanidad, pero a veces, ya queda poco de eso en muchos de sus cercanos.",Sorpresa,2021-04-26T00:00:00Z
Vamos a ver con que nos sale hoy el establecimiento!!! Hagamos cara de asombro cuando escuchemos las noticias 🤣🤣🤣 todo porque hoy es lunes a 2 días antes de protesta justificada,Sorpresa,2021-04-26T00:00:00Z
"#Oscars  Mejor Fotografía: Mank... Ok, esa es una sorpresa. Casi siempre lo había ganado Nomadland. Igual me gusta el ganador porque el trabajo es genial.",Sorpresa,2021-04-26T00:00:00Z
"#Oscars  Mejor Vestuario: Má Rainey. Wow, esta sí es una sorpresa,en parte porque la ganadora ya tiene un Oscar y en parte porque no pensaría en ropa al pensar en Ma Rainey.",Sorpresa,2021-04-26T00:00:00Z
@ChavaEverth Sorpresa,Sorpresa,2021-04-26T00:00:00Z
"Mi sueño frustrado siempre ha sido tener una fiesta sorpresa, pero nadie me quiere lo suficiente para que me haga una, así que JAJAJA rio para no llorar.",Sorpresa,2021-04-26T00:00:00Z
@msm6242000 @QuinteroCalle Buena idea. Pero con soterrado en el parque. Así no se corta la continuidad de ese maravilloso proyecto.,Sorpresa,2021-04-26T00:00:00Z
¡.. ASOMBROSAMENTE BELLO !. https://t.co/9ALAdJt6MT,Sorpresa,2021-04-26T00:00:00Z
"No podemos retroceder en el tiempo pero si ""detenerlo"" y recordar lo maravilloso de la vida 😁😁 @ Toro, Valle del Cauca https://t.co/geoM509mNX",Sorpresa,2021-04-26T00:00:00Z
Lo de mi señor #AnthonyHopkins fue lo menos predecible y sorpresivo de la noche no hay duda.,Sorpresa,2021-04-26T00:00:00Z
"@UnpluggedCat Del maravilloso Andrés Cepeda 

https://t.co/8hlYVFpkOD",Sorpresa,2021-04-26T00:00:00Z
"Qué sorpresa que no le hayan dado el Óscar a Chadwick Boseman, pero Anthony Hopkins se lo merece muchísimo. Ese papel en The Father es tremendo. Uno cree que es la típica película que te va a conmover y ya, pero no. Es durísima y más profunda. #Oscars",Sorpresa,2021-04-26T00:00:00Z
@jeroriveracine Lo es. Fue una sorpresa.,Sorpresa,2021-04-26T00:00:00Z
"Bueno, no fue sorpresivo. Aún no me la he visto pero espero verla con muchas ganas https://t.co/Mp2MAvYOgh",Sorpresa,2021-04-26T00:00:00Z
"#Sobreviví En definitiva Dios es maravilloso, Yamile quedo viva para contar este acto tan violento, todo el peso de la ley para estos asesinos.",Sorpresa,2021-04-26T00:00:00Z
"Muy buen triunfo de @Equidadfutbol Qué competitivos que son los de Alexis García. Lo sufrió hoy Nacional. Entren amigos y hablamos de este juego y más y mañana lo debatimos en el show. Fue un resultado sorpresivo? https://t.co/SULs1JXzVd
Bienvenidos yaaaa en vivo",Sorpresa,2021-04-26T00:00:00Z
Para seguir los #Oscars recomiendo @SensaCine y el maravilloso trabajo de @AlejandroGCalvo.,Sorpresa,2021-04-26T00:00:00Z
HERMOSO. MAGNIFICO. ESPECTACULAR. MARAVILLOSO. 🤣🤣🤣🤣🤣😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣😂🤣🤣😂😂 https://t.co/adGhsoizmS,Sorpresa,2021-04-26T00:00:00Z
"@Lucasfriedmanjr @idanielhenao Si produce incluso le he escuchado a Geologos que podrian tener una Sorpresa sin Explotar.

Pero no sabia que nosotros les compraramos.",Sorpresa,2021-04-26T00:00:00Z
"Lo sorpresivo en algún punto de estos premios es que en el tema de la animación no nominen a Disney.

Se rompen estereotipos",Sorpresa,2021-04-26T00:00:00Z
"@jramiz17 Es la naturaleza humana, sea en twitter o donde sea Profe, no debería sorprender, las formalidades simplementen son un traje que nos ponemos o nos quitamos, pero somos lo que somos, twitter es la mejor muestra de ello",Sorpresa,2021-04-26T00:00:00Z
"Diosito, gracias por el novio tan maravilloso que tengo.🙏",Sorpresa,2021-04-26T00:00:00Z
"Amanda Seyfried en Armani Privé. Ella lleva años adoptando un estilo old Hollywood, y este caso no es la excepción. Sin embargo siento que los labios la envejecen y que aún cuando el drapeado del vestido es maravilloso, le aporta volumen innecesario a su figura. https://t.co/ouZd7yWkr8",Sorpresa,2021-04-26T00:00:00Z
"Esta fue una sorpresa, pensé que se irían por Alan Sorkin 😳 https://t.co/utky7g097Z",Sorpresa,2021-04-26T00:00:00Z
@natiibedoya @fecode Tristeza como tú hablas y escribes be-be !!!,Tristeza,2021-04-26T00:00:00Z
@fdbedout Que tristeza pagarle esa millonada a esa buena para nada por hacer un carajo,Tristeza,2021-04-26T00:00:00Z
"@FicoGutierrez @PizarroMariaJo Otra que es célebre gracias a un papá que fue tristemente célebre.
No se puede esperar mucho",Tristeza,2021-04-26T00:00:00Z
"@freddydeangel Querías vivir por que de todos modos aun en la tristeza tú querías reír, dimele a Dios que me ha dejado solo, me ha quitado todo al llevarte a ti, no abra en el mundo para esconder mis ojos las veces que lloro por que te perdí.",Tristeza,2021-04-26T00:00:00Z
@lluevelove @cultural_gente No puede ser... Que noticia más triste,Tristeza,2021-04-26T00:00:00Z
@guty2370 Demasiado triste eso,Tristeza,2021-04-26T00:00:00Z
@MonicaCirujana @Cana__Triste Tu conoces a Andrés Arroyave.Ojo q tengo información del FBI Q lo sigue por robar fotos agenas sin autorización para tráfico de memes. Ridiculizando la persona.Como Isrseli q soy ya informé a la embajada. Se me acaba de robar una foto TWITTER está ayudando. Tiene una tuya. Soy,Tristeza,2021-04-26T00:00:00Z
"Muy triste por la muerte del colega José Luis Parada, un grandísimo maestro de periodistas, un magnífico amigo. Descansa mi apreciado señor Parada https://t.co/LG6sdKPF5J",Tristeza,2021-04-26T00:00:00Z
"Con profunda tristeza por otro caso de feminicidio en Montería, pedimos a las autoridades justicia.  Mis más profundas condolencias a la familia, amigos y comunidad educativa de Mogambo por la muerte de la Prof. Rosmira Rodríguez, que su muerte no quede impune #NiUnaMas",Tristeza,2021-04-26T00:00:00Z
"Muy feliz porque viví momentos increíbles con mi amor en Colombia, pero triste porque tengo 4 rollos para revelar y 0 money.",Tristeza,2021-04-26T00:00:00Z
"@raficuellar @alexocampo911 @ofelo23 @AdsabIan @cdtolima Así mismo me la contó alguien del Cuerpo Técnico, no es mentira es triste pero paso.",Tristeza,2021-04-26T00:00:00Z
Le quedo grande a la @Bogota y al @IDRD garantizar el desarrollo normal del fútbol y los puso como gitanos a buscar nuevas sedes. Que tristeza.,Tristeza,2021-04-26T00:00:00Z
"De repente te encuentras solo, mirando el brillo de tus ojos desplegar un destello de tristeza, entiendo tu dolor pero no estoy ahí, no necesitas a nadie más que a ti, estás solo porque tuvo que ser así, acostúmbrate, así es el inicio y así será el fin 🍂",Tristeza,2021-04-26T00:00:00Z
Angelica Lozano no deja de decepcionar a quienes alguna vez vimos algo bueno en ella. Ahora está del lado de la reforma tributaria y en contra de la dignidad de la gente. https://t.co/CJPFfoYeo7,Tristeza,2021-04-26T00:00:00Z
La diferencia entre la izquierda criminal y nosotros es que nosotros si repudiamos estas prácticas vengan de donde vengan y ojalá no le den más contratos inútiles a esa vieja. Lo triste es que lo publica el que tiene toda la familia contratada en @Bogota https://t.co/JK7rgrK12T,Tristeza,2021-04-26T00:00:00Z
"@renacercamion 
@IvanDuque 
@Supertransporte 
@policia
@PoliciaColombia  y el policía por que no le hizo el informe al señor de las cámaras por el tapabocas? Estaba muy ocupado jugando con el Dron, que tristeza con esta policía https://t.co/CPyzZJsqTT",Tristeza,2021-04-26T00:00:00Z
"El periodismo en #Valledupar de nuevo está de luto. Ha regresado a la casa del Padre el gran maestro del periodismo regional José Luis Parada; lo recordaremos siempre como un hombre íntegro, amable, humilde y lleno de vida. Condolencias a sus familiares. https://t.co/1UYALwjue8",Tristeza,2021-04-26T00:00:00Z
"@FaboAlbo @ACMilanGoleador Que triste, quedan 5 partidos, pero la actitud que muestra el equipo es pauperrima.",Tristeza,2021-04-26T00:00:00Z
"@vanesaabad @Bancolombia Jajajaja. El logo de @Bancolombia da como miedo ya. En un país tropical, donde hay felicidad y color, un logo así refleja tristeza",Tristeza,2021-04-26T00:00:00Z
"@Miranda81911095 @Cana__Triste Si es haci mí vidita ya sabés dónde me encuentras. Estoy para servirte. Lástima que le das con la derecha. Le pegas con la q le pega el tronco de Uribe q no juega ni bolas. Solo acierta con la corrupcion. Yo si soy a lo Messi, Cristiano y James. Sin embargo no todo es política.",Tristeza,2021-04-26T00:00:00Z
"@natiibedoya pero es que quién dijo que lo de Natalia bedoya es nuevo???? Está sanguijuela infeliz lleva años viviendo a cuestas nuestras #YoNoMarchoYoProduzco
#NoALaMarcha #28AbrilParoNacional
#nataliabedoya
@CeDemocratico @AlvaroUribeVel
@MariaFdaCabal

https://t.co/wX7DS7OG2B",Tristeza,2021-04-26T00:00:00Z
"@AURAMHDV79 @Nessnio @PaolaHolguin @CeDemocratico @AlvaroUribeVel @lafm Jajaja, no da ni rabia, tristeza es la que da de saber en manos de quien dejamos el país https://t.co/19NjAbEBP4",Tristeza,2021-04-26T00:00:00Z
Qué tristeza no tener a quién enviarle el sticker que hice esta mañana. Desolación 😐🕯🤷‍♀️,Tristeza,2021-04-26T00:00:00Z
Hasta yo estoy de luto. https://t.co/9FL4gyXvd5,Tristeza,2021-04-26T00:00:00Z
"Yo creo que es la segunda, porque así justifica el cierre de la ciudad bajo el temor que causa. Y sirve, lo más triste de todo, porque así justifica los ataques contra el paro https://t.co/PNzIUcrlKK",Tristeza,2021-04-26T00:00:00Z
@Cana__Triste @Miranda81911095 Gracias de vez en cuando arrimo por acá. Viajo mucho y dónde voy no hay señal.,Tristeza,2021-04-26T00:00:00Z
@Miranda81911095 @Cana__Triste Enojarme reinita no!!Q ocurrencia la tuya. Feliz yo q a los 80 años tenga ese perfil. Foto de mí papá!!?.Ya vi me estás tomando el pelo.Mí padre se ve más joven que yo. Un besote para mí nueva amiguita enamorada 😍😘.Veo que tienes buen ojo y eres de ésas mujeres q un NO es SI.,Tristeza,2021-04-26T00:00:00Z
"Esa es vieja, pero les sirve porque les siguen creyendo. Triste realidad. https://t.co/raFInwmdFO",Tristeza,2021-04-26T00:00:00Z
@Miranda81911095 @Cana__Triste Q mala imaginación. descabellada perversa. 32 años. Incluso me dicen que parezco de menos. Puedo dormir tranquilo. No me quita el sueño. No me interesa.Tengo sin proponermelo 500 seguidor@s fasebook/twiter y muchas admiradoras y enamoradas. No solo aquí!. Varios países. Jajajaja.,Tristeza,2021-04-26T00:00:00Z
"@natiibedoya @petrogustavo Está vieja disque hablando de politiqueria, si ella misma hace parte del Dinosaurio que es el actual estado y gobierno siendo una repartija de corbatas disque por lamer culos y poner sandeces en Twitter, mucha infeliz está vieja que vive a costa de mis impuestos! Pendeja!! https://t.co/78Uk8gpq3O",Tristeza,2021-04-26T00:00:00Z
"@natiibedoya @natiibedoya  si nos puede decir por qué necesitamos una reforma tributaria, a ver si seguimos pagando sueldos de 7 mill. mensuales por hablar sandeces en Twitter y disque servir de enlace entre los ministerios, puestos de corbata, y hablando disque de politiqueria la muy infeliz https://t.co/rCLCNf2bHx",Tristeza,2021-04-26T00:00:00Z
@MonicaCirujana @Dr_Sebas @Cana__Triste Yo mido1.82 mts. Pero tengo cara de bebé. Será que pasamos. O tendríamos q ir por papá y mamá. Confieso nunca me a pasado. Pero acompañado de una linda bebita de 1.50 mts!!? Tengo dudas. Jajaja.,Tristeza,2021-04-26T00:00:00Z
@natiibedoya @petrogustavo Está vieja pendeja celebrando contratos de 7 millones de pesos mensuales solo por ser el lamezuelas de Uribe y habla de politiquería. Qué tal esta maldita. En 3 meses ha celebrado un contrato de 28 mill. disque por coordinar reuniones y defender al patrón en redes.Vieja infeliz!,Tristeza,2021-04-26T00:00:00Z
No me canso de pregonar que en todos los partidos tenemos este tipo de personajes politiqueros que anulan el buen trabajo de grupos que verdaderamente quieren hacer un cambio. Ella es la que tiene aval para camara en el valle ? Que tristeza @AlvaroUribeVel https://t.co/HNZl2kpO8b,Tristeza,2021-04-26T00:00:00Z
"@andrebernal26 @NTN24Zoom Que triste que le dejemos una decisión de riesgo a una partida de sin vergüenzas irresponsables? Hay que ejercer la autoridad para proteger el derecho a la Vida. Ley marcial y ejército a la calle, parece que no entienden de otra forma ,",Tristeza,2021-04-26T00:00:00Z
"@PizarroMariaJo @CeDemocratico Desafortunadamente a María José nunca le importo el país, solo saben incendiar lo que no lograron sus raíces, que tristeza congresistas que no tienen ninguna propuesta adecuada para evitar la reforma y lo único que salen a pedir es marchar. Le pagamos para legislar de una idea.",Tristeza,2021-04-26T00:00:00Z
@blue_nous La tristeza 🥲,Tristeza,2021-04-26T00:00:00Z
"@___Humo___ La verdad es muy duro, pero si da mucha tranquilidad saber que les diste todo en vida! A Thomas nunca le faltó un segundo de amor y comió y vivió mejor que yo. Así que aunque es triste, muy triste, puedo estar tranquilo porque nos dimos todo lo mejor que teníamos dentro!",Tristeza,2021-04-26T00:00:00Z
@RevistaSemana Buenas tardes como es posible que en Chile van por el tercer retiro y aquí en Colombia estos indolentes políticos no saben en la necesidad de más de 10 millones de compatriotas y los medios de comunicación  y ni ustedes hacen nada que tristeza,Tristeza,2021-04-26T00:00:00Z
"El peor presidente en la HISTORIA de Colombia es usted @IvanDuque , qué tristeza haber votado por USTED !!!.",Tristeza,2021-04-26T00:00:00Z
Exigen pero no dan... #FECODE que tristeza la brecha de desigualdad que ustedes promueven! https://t.co/QsPfu3a2yF,Tristeza,2021-04-26T00:00:00Z
"Que tristeza ver un poco de viejos craquetos que vieron y vivieron la destrucción y asesinatos, apoyando dizque el cambio, EL CAMBIO ES EL VOTO EN BLANCO, así sabemos los que no creemos en los políticos corruptos",Tristeza,2021-04-26T00:00:00Z
De verdad que ya no se siente rabia de ver la cantidad de fiestas en un fin de semana. Se siente tristeza de la falta de consideración con el colombiano que se la gana el diario día a día y si para sus labores por cumplir un aislamiento. 🥺,Tristeza,2021-04-26T00:00:00Z
@PaoHerreraC @macamilavergara Aquí los muertos los ponemos más pendejos y los grandes empresario llenándose los bolsillos que triste que un presidente se deje mandar por los empresarios de este país,Tristeza,2021-04-26T00:00:00Z
"La incoherencia, la desfachatez y la idiotas juntos, los maestros dejaron de ser educadores y se volvieron idiotas útiles de los terroristas y adoctrinadores. que tristeza. https://t.co/3e4qMPUDmi",Tristeza,2021-04-26T00:00:00Z
Que tristeza tan hp la que estoy cargando hoy,Tristeza,2021-04-26T00:00:00Z
"Hoy Dios me hablo por medio de mi mamá,en medio de mi tristeza se acercó a mi,me abrazo por un minuto y sentí que el mismo me decía que no estaba sola,cómo quisiera  tener esa sensación siempre y nunca desfallecer 🥺",Tristeza,2021-04-26T00:00:00Z
"He escuchado de colombianos que se van del país y pierden su identidad por obligación o por pena a decir de donde son, pero de una empresa nunca. 
Me da tristeza ver como perdemos de fácil nuestra identidad, ese logotipo ya parece simple, muerto, sin sentido",Tristeza,2021-04-26T00:00:00Z
"@BluRadioCo Que triste más contaminados Dios los guarde, piensen en sus allegados (familia)",Tristeza,2021-04-26T00:00:00Z
"Tristemente es como si hubiésemos vuelto a hace 25 años atrás, desplazamientos forzados y masacres diarias... https://t.co/i4GDClYuAK",Tristeza,2021-04-26T00:00:00Z
"Ahora el es el Salvador conociendo los índices de maldad, de este personaje no les parezca raro que ahora es el redentor el san mostruo del UBERRIMO, y la gente le cree,que tristeza. https://t.co/i02X7aeEpS",Tristeza,2021-04-26T00:00:00Z
@auronplay Mi amigo auron es una triste noticia pero algo si es cierto donde este don gatito va a estar cuidándote el nunca te va a olvidar y no va a olvidar a su gran amigo de toda la vida y los mejores momentos quedan en tu mente y lo recuerdes cada día el fue tu mejor fiel felino siempre,Tristeza,2021-04-26T00:00:00Z
"11:50 PM Ft Dj PHO · LosPetitFellas  https://t.co/5yrpYEITZH 
¿Por qué suele ser abril un triste mes..?",Tristeza,2021-04-26T00:00:00Z
"La felicidad es un concepto asociado con la perfección. Y la perfección no existe; por ende, la felicidad tampoco. Lo que experimentamos son momentos de alegría. Pero son pasajeros, como la tristeza ... Es pasajera.",Tristeza,2021-04-26T00:00:00Z
@justoysensato @vidaperraome @santiagoecheve @Liliosor @JCFloriant @DionisioHermes @mauroville @Cana__Triste @JUDAN_1020 @DanielSanin @CarlosAndresEA @HugoLeonElRojo @Jufo1 @RonaldQuintero_ https://t.co/3Mk0qdF4ic,Tristeza,2021-04-26T00:00:00Z
